Date,^NSEI,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BHARTIARTL.NS,BPCL.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IOC.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SHREECEM.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATAMOTORS.NS,TATASTEEL.NS,TATACONSUM.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS,ADANIENT.NS,ADANIGREEN.NS
2023-06-08,18634.55078125,728.3574829101562,3154.913818359375,959.3843383789062,4620.59326171875,6945.5712890625,1465.702392578125,827.5655517578125,165.21127319335938,941.789306640625,209.80136108398438,3422.79638671875,4586.16455078125,3577.829833984375,1689.361572265625,1075.273193359375,1587.0283203125,2894.8427734375,413.1682434082031,2613.37451171875,914.7403564453125,79.73626708984375,1289.5338134765625,1259.310791015625,428.8823547363281,739.863525390625,1882.8841552734375,2296.0849609375,1342.7572021484375,9479.0224609375,2186.413818359375,174.72207641601562,147.80880737304688,170.1000213623047,2291.2783203125,25536.013671875,578.7938232421875,974.8552856445312,3150.9423828125,556.2444458007812,105.5111083984375,801.5736083984375,1014.018798828125,2848.630859375,8015.76171875,677.6807250976562,398.69970703125,2425.744140625,976.0
2023-06-09,18563.400390625,726.92333984375,3144.582275390625,971.9986572265625,4565.490234375,6972.3720703125,1464.8033447265625,825.0907592773438,164.4563751220703,945.545166015625,209.387451171875,3353.4052734375,4603.328125,3503.385498046875,1693.1114501953125,1059.0498046875,1588.90283203125,2830.888427734375,410.0071105957031,2570.759521484375,914.8866577148438,79.95763397216797,1316.435302734375,1242.769287109375,424.57318115234375,739.567138671875,1868.4119873046875,2318.355712890625,1332.6456298828125,9448.794921875,2178.9658203125,175.44189453125,146.0570526123047,172.3877410888672,2275.0537109375,25352.505859375,569.1554565429688,971.8428955078125,3124.509521484375,558.8284301757812,103.37525939941406,795.515380859375,1006.2098999023438,2847.888427734375,8068.30859375,668.056396484375,396.4544982910156,2447.71337890625,963.6500244140625
2023-06-12,18601.5,733.9951171875,3158.621337890625,971.4501953125,4590.755859375,7032.365234375,1464.303955078125,827.9119873046875,170.03811645507812,936.47265625,210.62913513183594,3362.89208984375,4612.0576171875,3512.483154296875,1708.5550537109375,1087.5838623046875,1579.23486328125,2861.25439453125,411.73583984375,2577.82958984375,912.8385620117188,81.33010864257812,1317.81982421875,1268.2930908203125,423.12066650390625,738.3814086914062,1875.8477783203125,2295.741455078125,1343.09765625,9372.8837890625,2200.2783203125,178.22515869140625,146.81455993652344,170.1000213623047,2277.0703125,25619.1015625,569.1063232421875,973.3244018554688,3161.115966796875,560.6670532226562,103.94481658935547,795.26708984375,1017.2841796875,2824.471435546875,8113.18603515625,666.7796630859375,394.75811767578125,2481.316162109375,961.0999755859375
2023-06-13,18716.150390625,729.7915649414062,3225.951416015625,983.0673217773438,4577.56982421875,7100.77880859375,1484.4805908203125,825.9321899414062,170.9302978515625,957.4955444335938,210.58316040039062,3411.06005859375,4638.04931640625,3514.48828125,1715.0185546875,1079.615478515625,1581.8984375,2882.7841796875,416.2799377441406,2609.473876953125,920.2508544921875,81.3743896484375,1321.578125,1280.9569091796875,431.30322265625,747.619873046875,1852.3927001953125,2309.91845703125,1335.0762939453125,9340.5458984375,2220.342041015625,177.88925170898438,147.3826904296875,170.52236938476562,2310.711181640625,26066.0234375,566.8934326171875,975.9417724609375,3158.00048828125,558.7290649414062,105.5111083984375,814.2860107421875,1021.6856689453125,2883.78076171875,8190.076171875,670.0205688476562,394.7082214355469,2459.09765625,955.2999877929688
2023-06-14,18755.900390625,731.2752075195312,3233.21826171875,974.9403686523438,4552.78564453125,7031.5224609375,1478.6873779296875,819.5968017578125,170.90740966796875,954.7640380859375,210.58316040039062,3409.348388671875,4635.09033203125,3494.336669921875,1755.872314453125,1083.95751953125,1580.1719970703125,2862.42626953125,419.8855895996094,2631.7568359375,916.5934448242188,82.48121643066406,1308.7208251953125,1276.5885009765625,430.43170166015625,763.62646484375,1861.076171875,2310.55615234375,1340.423828125,9355.2666015625,2243.653564453125,179.66477966308594,149.46583557128906,173.5139923095703,2339.126708984375,26137.8515625,567.0408935546875,974.55908203125,3165.156494140625,566.779052734375,108.02667236328125,856.5942993164062,1019.9817504882812,2878.384765625,8271.2216796875,670.5115966796875,395.6063232421875,2453.705078125,957.6500244140625
2023-06-15,18688.099609375,731.423583984375,3257.09521484375,974.3919067382812,4544.4599609375,7060.99853515625,1472.993896484375,821.3291015625,173.35516357421875,973.7871704101562,210.26124572753906,3502.358642578125,4738.11962890625,3457.79931640625,1749.1126708984375,1091.353271484375,1560.7374267578125,2775.965576171875,417.9098815917969,2622.931396484375,903.7193603515625,82.25984954833984,1282.85791015625,1263.237548828125,433.9177551269531,761.4033203125,1829.98583984375,2316.688232421875,1354.1328125,9416.4580078125,2267.093505859375,179.1848907470703,149.27645874023438,173.47879028320312,2339.7685546875,26047.39453125,557.1566772460938,976.2381591796875,3154.612548828125,564.9404907226562,107.97920227050781,859.0771484375,1023.67333984375,2879.3251953125,8246.3837890625,668.5965576171875,388.1222839355469,2482.164794921875,962.5999755859375
2023-06-16,18826.0,739.2373657226562,3279.3408203125,978.7794189453125,4467.845703125,7136.8935546875,1506.8546142578125,829.347412109375,172.3943634033203,981.4451904296875,210.2152557373047,3500.940673828125,4848.20166015625,3461.90771484375,1757.2537841796875,1095.7431640625,1581.1585693359375,2765.225341796875,421.76251220703125,2648.2373046875,911.1317138671875,81.59575653076172,1299.5723876953125,1267.9986572265625,438.759521484375,766.8377075195312,1853.840087890625,2322.083984375,1364.925048828125,9425.1435546875,2267.3251953125,180.62452697753906,148.66099548339844,173.47879028320312,2362.547119140625,26114.98828125,561.8283081054688,979.7938232421875,3114.006591796875,566.2821044921875,108.45384216308594,856.8425903320312,1019.6031494140625,2925.1689453125,8246.43359375,678.4663696289062,380.488525390625,2506.081298828125,975.0499877929688
2023-06-19,18755.44921875,727.6156616210938,3272.271484375,962.9243774414062,4424.91796875,7318.20947265625,1540.1661376953125,819.7947998046875,171.45645141601562,986.5179443359375,208.92755126953125,3505.9775390625,4812.6416015625,3420.5771484375,1738.060546875,1085.579833984375,1582.539794921875,2716.94189453125,420.97222900390625,2638.012451171875,900.3546142578125,81.3743896484375,1287.11083984375,1270.3056640625,439.24371337890625,762.4408569335938,1821.0531005859375,2321.642822265625,1363.6611328125,9354.7763671875,2250.178466796875,178.36912536621094,149.41848754882812,171.12069702148438,2339.0810546875,25901.640625,559.4678955078125,989.4732666015625,3148.8251953125,562.5552368164062,108.31144714355469,851.1319580078125,1035.1263427734375,2939.327880859375,8182.4560546875,673.3104858398438,379.3409729003906,2398.033203125,960.3499755859375
2023-06-20,18816.69921875,729.7421264648438,3281.169677734375,972.0983276367188,4487.1435546875,7182.07373046875,1519.2904052734375,822.8140258789062,170.40414428710938,986.4204711914062,209.01951599121094,3487.834716796875,4834.54052734375,3484.603271484375,1745.7574462890625,1115.2589111328125,1585.8446044921875,2734.61474609375,423.73822021484375,2630.9833984375,902.6953125,81.3743896484375,1284.1436767578125,1279.533447265625,438.5174560546875,763.9229736328125,1840.4656982421875,2336.996826171875,1357.730224609375,9315.6171875,2266.041748046875,179.95269775390625,148.89768981933594,175.0977783203125,2343.939208984375,25852.025390625,558.0418701171875,979.7444458007812,3165.793701171875,579.6490478515625,108.45384216308594,853.0189819335938,1048.1412353515625,2944.674560546875,8157.56884765625,671.1990966796875,381.6860046386719,2411.414306640625,961.7000122070312
2023-06-21,18856.849609375,741.264892578125,3278.599365234375,963.2733764648438,4475.73779296875,7139.81640625,1517.492431640625,830.5353393554688,170.5642852783203,984.2255249023438,210.12326049804688,3432.429931640625,4843.61474609375,3492.771484375,1754.44140625,1116.9765625,1613.5660400390625,2756.92578125,415.83544921875,2631.474853515625,901.8662719726562,81.46292877197266,1272.4732666015625,1275.5576171875,432.9010009765625,749.6947631835938,1842.0126953125,2349.2119140625,1336.145751953125,9265.3203125,2259.728759765625,179.95269775390625,151.69102478027344,181.74974060058594,2350.5390625,25564.65625,557.0090942382812,979.6951293945312,3195.708984375,577.810546875,108.12159729003906,854.2603759765625,1060.02001953125,2941.802978515625,8155.68798828125,673.801513671875,384.6795959472656,2402.57666015625,977.0
