Date,NTPC.NS,POWERGRID.NS,ADANIPOWER.NS,NHPC.NS,TATAPOWER.NS,GMRINFRA.NS,JSWENERGY.NS,TORNTPOWER.NS,ADANIGREEN.NS,ADANITRANS.NS,RELINFRA.NS,CESC.NS,SJVN.NS,KEC.NS,PTC.NS,THERMAX.NS,CGPOWER.NS,RTNPOWER.NS,INDOWIND.NS
2024-02-26,334.9561462402344,285.42681884765625,570.4500122070312,91.72848510742188,376.6556091308594,87.6500015258789,521.9801025390625,1113.305908203125,1970.449951171875,,228.5500030517578,129.14999389648438,120.3499984741211,667.9033813476562,200.6999969482422,3719.69140625,428.3999938964844,10.199999809265137,24.100000381469727
2024-02-27,333.4678955078125,290.08807373046875,566.7000122070312,89.73871612548828,373.8187561035156,85.75,520.1361694335938,1148.2681884765625,1979.5,,220.5500030517578,130.5,122.30000305175781,694.3289184570312,196.1999969482422,3690.108642578125,439.1000061035156,10.0,23.649999618530273
2024-02-28,330.6897888183594,277.2448425292969,549.5999755859375,87.59971618652344,364.0639343261719,84.4000015258789,505.9329833984375,1114.90185546875,1918.1500244140625,,212.10000610351562,129.1999969482422,117.8499984741211,723.6408081054688,189.35000610351562,3574.17236328125,428.95001220703125,9.649999618530273,23.200000762939453
2024-02-29,332.9718017578125,280.5176696777344,549.9500122070312,87.69920349121094,370.0362854003906,84.0,506.63067626953125,1075.151611328125,1895.050048828125,,220.89999389648438,126.8499984741211,121.1500015258789,723.2427368164062,202.39999389648438,3628.99755859375,443.25,10.050000190734863,22.75
2024-03-01,340.8099365234375,285.3276672363281,554.1500244140625,89.3905029296875,375.66021728515625,85.55000305175781,501.9959716796875,1113.45556640625,1969.550048828125,,223.25,126.69999694824219,121.19999694824219,711.3487548828125,198.9499969482422,3621.91357421875,465.0,9.899999618530273,22.299999237060547
2024-03-04,351.0788879394531,292.2203369140625,559.9000244140625,88.64434051513672,389.944091796875,86.6500015258789,515.2024536132812,1142.831787109375,1940.699951171875,,228.75,129.75,122.30000305175781,726.676513671875,199.9499969482422,3688.911376953125,469.04998779296875,9.850000381469727,21.450000762939453
2024-03-05,355.4444274902344,292.5674743652344,573.8499755859375,91.97720336914062,394.32379150390625,86.75,507.8267517089844,1141.834228515625,1947.4000244140625,,226.6999969482422,128.3000030517578,121.19999694824219,720.5553588867188,195.60000610351562,3667.41015625,463.25,9.699999809265137,21.049999237060547
2024-03-06,349.19378662109375,291.2781982421875,576.7000122070312,91.03206634521484,393.12933349609375,82.69999694824219,510.3683776855469,1158.841552734375,1910.5,,218.35000610351562,126.19999694824219,119.44999694824219,697.0162353515625,192.14999389648438,3566.98876953125,469.6499938964844,9.449999809265137,20.649999618530273
2024-03-07,349.4418029785156,290.2368469238281,566.8499755859375,89.58948516845703,423.2896423339844,84.5,513.557861328125,1141.7344970703125,1929.0999755859375,,221.1999969482422,125.3499984741211,122.19999694824219,698.9073486328125,194.35000610351562,3633.4375,457.6499938964844,9.399999618530273,21.049999237060547
2024-03-11,345.22509765625,283.19537353515625,566.9500122070312,89.68897247314453,411.24542236328125,82.69999694824219,507.3283996582031,1156.2481689453125,1930.300048828125,,223.64999389648438,121.4000015258789,119.9000015258789,744.8907470703125,189.8000030517578,3609.89111328125,469.45001220703125,9.25,22.100000381469727
2024-03-12,342.0501403808594,282.7986755371094,556.0999755859375,86.20687103271484,394.2740173339844,80.94999694824219,507.6274108886719,1195.6990966796875,1897.0999755859375,,217.5500030517578,119.94999694824219,112.3499984741211,731.8521118164062,180.0,3609.89111328125,455.6499938964844,8.800000190734863,23.149999618530273
2024-03-13,319.9743957519531,262.12060546875,528.2999877929688,77.7503433227539,370.2353515625,75.1500015258789,459.5358581542969,1133.106201171875,1725.0,,186.89999389648438,112.44999694824219,101.19999694824219,686.4660034179688,167.1999969482422,3620.816162109375,461.45001220703125,8.399999618530273,22.0
2024-03-14,319.3294982910156,264.1537170410156,537.8499755859375,84.61505889892578,382.677734375,78.05000305175781,475.28399658203125,1141.086181640625,1895.300048828125,,214.25,116.94999694824219,118.6500015258789,682.0866088867188,179.8000030517578,3601.56005859375,467.5,8.399999618530273,20.899999618530273
2024-03-15,313.82293701171875,263.75701904296875,530.4000244140625,82.52578735351562,378.9947814941406,77.30000305175781,496.26483154296875,1153.0560302734375,1902.5999755859375,,237.5,117.44999694824219,124.5999984741211,662.4789428710938,180.35000610351562,3476.145263671875,469.70001220703125,8.550000190734863,21.899999618530273
2024-03-18,314.6662902832031,262.7156677246094,529.4000244140625,82.07809448242188,390.9394836425781,77.0999984741211,493.7730407714844,1187.3699951171875,1869.9000244140625,,255.9499969482422,115.0999984741211,123.6500015258789,672.6311645507812,175.35000610351562,3682.126708984375,470.3500061035156,8.199999809265137,22.700000762939453
2024-03-19,310.9952697753906,256.86431884765625,518.2000122070312,82.0283432006836,381.4832763671875,75.30000305175781,481.21441650390625,1260.835693359375,1821.550048828125,,239.8000030517578,114.25,118.55000305175781,658.995361328125,179.35000610351562,3586.24462890625,479.0,8.050000190734863,21.600000381469727
2024-03-20,311.1936950683594,262.46771240234375,514.8499755859375,82.42630004882812,378.1487121582031,74.6500015258789,487.5435791015625,1216.94580078125,1847.75,,249.3000030517578,113.55000305175781,117.8499984741211,651.33154296875,172.3000030517578,3676.7392578125,502.25,8.100000381469727,20.549999237060547
2024-03-21,322.4548034667969,271.49267578125,524.25,83.66990661621094,390.34222412109375,79.0999984741211,502.89300537109375,1241.33447265625,1855.3499755859375,,271.20001220703125,120.55000305175781,120.69999694824219,660.1400146484375,180.89999389648438,3851.0927734375,541.4000244140625,8.5,21.200000762939453
2024-03-22,322.206787109375,273.4761962890625,531.0499877929688,84.61505889892578,388.89892578125,78.6500015258789,513.7572021484375,1280.4365234375,1851.75,,277.3500061035156,119.69999694824219,122.9000015258789,669.0977783203125,184.39999389648438,3890.004150390625,535.9500122070312,8.899999618530273,20.350000381469727
2024-03-26,326.522705078125,267.82318115234375,522.0,85.26172637939453,388.30169677734375,79.05000305175781,511.5146179199219,1401.482666015625,1859.0,,273.70001220703125,118.69999694824219,121.4000015258789,670.1428833007812,191.10000610351562,4092.44384765625,542.0999755859375,8.600000381469727,19.5
2024-03-27,329.0031433105469,268.02154541015625,516.5499877929688,88.39561462402344,386.6095275878906,79.80000305175781,514.9533081054688,1416.4949951171875,1822.5,,266.95001220703125,122.0999984741211,122.80000305175781,676.413330078125,187.0,4177.5498046875,548.5,8.25,19.75
2024-03-28,333.17022705078125,274.61669921875,533.7999877929688,89.24127197265625,392.3827819824219,81.5999984741211,527.1630859375,1354.5504150390625,1835.1500244140625,,270.95001220703125,121.6500015258789,121.4000015258789,690.99462890625,185.9499969482422,4182.83837890625,540.9000244140625,8.25,19.700000762939453
