Date,BLUEDART.NS,MAHLOG.NS,TCIEXP.NS,ALLCARGO.NS,GATI.NS,VRLLOG.NS,TCI.NS,SNOWMAN.NS,PATINTLOG.NS,SICAL.NS,AGARIND.NS,AEGISCHEM.NS,CONCOR.NS
2020-09-18,2717.96630859375,336.8194274902344,850.9295654296875,28.896860122680664,,160.8167724609375,231.0539093017578,31.322057723999023,10.834589958190918,,96.49032592773438,,364.1280822753906
2020-09-21,2550.07373046875,320.8877868652344,790.8460083007812,28.304412841796875,,156.38043212890625,227.76829528808594,31.511314392089844,10.316511154174805,,95.51715850830078,,356.6843566894531
2020-09-22,2632.05517578125,320.8877868652344,771.4231567382812,28.35277557373047,,156.0911102294922,222.98489379882812,31.227428436279297,10.519237518310547,,92.50289916992188,,349.28790283203125
2020-09-23,2739.087890625,313.53472900390625,751.5587768554688,29.06612777709961,,155.60890197753906,213.5146942138672,32.22102737426758,10.226410865783691,,92.60173034667969,,355.3181457519531
2020-09-24,2701.1181640625,308.24053955078125,761.9077758789062,29.392580032348633,,152.71566772460938,212.74159240722656,32.07908630371094,9.866008758544922,,90.27928161621094,,349.6647644042969
2020-09-25,2828.2900390625,310.7405700683594,753.5697021484375,31.1699161529541,,155.56069946289062,224.7726287841797,31.653257369995117,10.203886985778809,,90.22986602783203,,353.57501220703125
2020-09-28,2909.240234375,334.858642578125,763.232177734375,31.375459671020508,,158.64683532714844,223.08151245117188,31.605941772460938,10.631863594055176,,93.6888427734375,,358.3333435058594
2020-09-29,3113.53125,342.16265869140625,773.8756103515625,30.263113021850586,,158.2128448486328,222.1151885986328,33.45119857788086,10.834589958190918,,91.9593505859375,,353.2452392578125
2020-09-30,3117.51025390625,336.8194274902344,765.34130859375,30.069660186767578,,159.51480102539062,223.2747802734375,33.78240203857422,10.676913261413574,,93.83708190917969,,343.8699951171875
2020-10-01,3188.53759765625,343.6822814941406,794.1322021484375,30.021299362182617,,159.9969940185547,220.5690155029297,36.05348205566406,10.834589958190918,,90.6745834350586,,335.6724853515625
2020-10-05,3218.89404296875,345.6430969238281,786.2354125976562,30.130115509033203,,160.2381134033203,218.8778839111328,37.37828826904297,11.127416610717773,,89.19217681884766,,332.1861877441406
2020-10-06,3204.15771484375,355.4962463378906,788.8350219726562,30.190567016601562,,158.50216674804688,216.17208862304688,35.76959991455078,10.586812019348145,,88.50038146972656,,339.6298828125
2020-10-07,3143.34716796875,342.5548095703125,773.7283325195312,29.235401153564453,,156.0428924560547,222.01853942871094,34.066287994384766,10.068735122680664,,90.32869720458984,,342.8334655761719
2020-10-08,3073.49853515625,328.9761657714844,770.442138671875,28.848495483398438,,155.80178833007812,215.83392333984375,34.11359786987305,10.158834457397461,,85.78260803222656,,344.8592529296875
2020-10-09,3077.67333984375,328.142822265625,767.9896850585938,28.77595329284668,,156.52511596679688,221.53536987304688,36.76320266723633,10.181361198425293,,84.94257354736328,,348.53399658203125
2020-10-12,3074.038330078125,323.33880615234375,758.5726318359375,28.280229568481445,,154.78915405273438,217.04185485839844,34.634056091308594,10.181361198425293,,84.64608764648438,,349.1465148925781
2020-10-13,2979.53125,328.0447998046875,759.0139770507812,28.1109619140625,,150.8350372314453,219.60267639160156,35.10719680786133,9.866008758544922,,83.8060531616211,,342.59796142578125
2020-10-14,2925.20458984375,332.0154113769531,752.1473999023438,28.280229568481445,,149.43663024902344,225.78729248046875,34.96525955200195,9.528130531311035,,83.75663757324219,,343.7757263183594
2020-10-15,2985.130859375,331.8683776855469,772.6983032226562,28.183507919311523,,148.18287658691406,229.02459716796875,33.73509216308594,9.415506362915039,,84.1519546508789,,337.2272033691406
2020-10-16,3013.12939453125,325.64276123046875,772.2569580078125,28.425321578979492,,150.7868194580078,226.07717895507812,33.45119857788086,9.55065631866455,,86.12850952148438,,349.4291687011719
2020-10-19,3046.53125,322.2113342285156,758.916015625,28.461593627929688,,149.19552612304688,222.88824462890625,33.54582977294922,9.145204544067383,,86.07909393310547,,360.8302307128906
2020-10-20,3038.966552734375,319.564208984375,759.6516723632812,28.437410354614258,,148.47219848632812,219.50601196289062,35.67497253417969,9.010053634643555,,84.79434204101562,,361.3013916015625
2020-10-21,3051.344970703125,331.8683776855469,773.8756103515625,28.59459114074707,,148.3275604248047,221.3420867919922,34.82331466674805,9.370454788208008,,83.75663757324219,,369.1219177246094
2020-10-22,3054.242919921875,328.78009033203125,782.60595703125,28.316503524780273,,149.34019470214844,223.1781463623047,34.444801330566406,9.460556983947754,,84.74491882324219,,373.0793762207031
2020-10-23,3192.565673828125,350.0549621582031,792.7587890625,28.70340919494629,,149.91883850097656,222.4050750732422,34.72868347167969,9.573182106018066,,85.63436126708984,,363.28009033203125
2020-10-26,3174.685791015625,352.0648193359375,779.76123046875,28.836406707763672,,149.19552612304688,219.8442840576172,36.85783004760742,9.505607604980469,,84.89315795898438,,362.52630615234375
2020-10-27,3236.724365234375,347.9961242675781,774.807373046875,28.69131851196289,,148.90618896484375,219.98919677734375,37.804115295410156,9.415506362915039,,83.6578140258789,,374.2571716308594
2020-10-28,3145.9501953125,346.6235046386719,770.2459106445312,28.921039581298828,,147.2666778564453,219.5543670654297,36.14811325073242,9.708333015441895,,85.14022827148438,,367.33172607421875
2020-10-29,3190.404052734375,346.1823425292969,773.3359375,28.99358558654785,,144.66275024414062,220.3274383544922,34.72868347167969,9.347930908203125,,84.44843292236328,,361.7254333496094
2020-10-30,3631.2578125,348.87847900390625,777.9954223632812,28.50995635986328,,144.42164611816406,216.8002471923828,33.45119857788086,9.505607604980469,,84.00371551513672,,368.321044921875
2020-11-02,3791.978759765625,357.30999755859375,753.716796875,28.836406707763672,,143.939453125,218.1048126220703,33.26194381713867,9.438032150268555,,82.1753921508789,,369.49884033203125
2020-11-03,3829.555419921875,356.47662353515625,771.7174072265625,29.02985954284668,,145.2896270751953,218.3947296142578,32.93074417114258,9.370454788208008,,83.1636734008789,,375.8118591308594
2020-11-04,3687.107177734375,364.0747985839844,766.0767822265625,29.09031105041504,,144.51809692382812,218.78128051757812,33.829715728759766,9.122679710388184,,82.52128601074219,,374.9638366699219
2020-11-05,3692.01904296875,365.6924743652344,781.28173828125,28.82431411743164,,144.61453247070312,218.5396728515625,33.87702560424805,9.235304832458496,,76.34455108642578,,383.77374267578125
2020-11-06,3657.63525390625,371.0357360839844,784.518798828125,28.618772506713867,,147.2666778564453,220.27911376953125,33.73509216308594,9.663283348083496,,79.30937957763672,,356.2132873535156
2020-11-09,3698.847412109375,378.1927185058594,777.4559326171875,29.02985954284668,,151.26902770996094,219.65098571777344,33.78240203857422,9.730857849121094,,82.57070922851562,,358.42755126953125
2020-11-10,3841.983154296875,374.2220153808594,774.9053955078125,28.99358558654785,,155.8500213623047,223.1781463623047,36.00617218017578,9.843483924865723,,82.07656860351562,,365.6828918457031
2020-11-11,3852.740478515625,373.5357360839844,771.0797729492188,29.694849014282227,,155.36781311035156,224.14450073242188,37.42559814453125,9.888532638549805,,81.82949829101562,,377.1310119628906
2020-11-12,3974.656982421875,377.16326904296875,790.306396484375,29.453033447265625,,153.43898010253906,225.0142364501953,39.649375915527344,10.00115966796875,,81.6318359375,,376.56561279296875
2020-11-13,4014.100341796875,381.9672546386719,800.5574340820312,29.767393112182617,,159.61123657226562,226.22216796875,43.19794464111328,9.798433303833008,,79.80352783203125,,376.75408935546875
2020-11-14,4089.794189453125,389.8595886230469,813.2607421875,30.686290740966797,,163.03492736816406,230.42575073242188,51.477943420410156,10.316511154174805,,82.71894836425781,,388.8618469238281
2020-11-17,4149.77001953125,389.7124938964844,803.6964721679688,30.819286346435547,,174.80084228515625,247.1436004638672,56.493255615234375,11.330142974853516,,82.52128601074219,,385.4226989746094
2020-11-18,4079.332275390625,388.9771728515625,821.7461547851562,30.021299362182617,,180.8284454345703,247.8683624267578,54.222171783447266,12.456399917602539,,81.4341812133789,,387.5108947753906
2020-11-19,3940.9111328125,380.0554504394531,797.6145629882812,29.767393112182617,,175.47593688964844,243.42312622070312,58.95359802246094,12.00589656829834,,80.79180145263672,,387.5108947753906
2020-11-20,3945.08642578125,378.6828918457031,775.788330078125,29.997116088867188,,169.6411895751953,244.92095947265625,60.84617233276367,11.442770004272461,,80.6929702758789,,389.17205810546875
2020-11-23,3915.9091796875,390.3497619628906,779.6140747070312,29.694849014282227,,169.6894073486328,242.40850830078125,55.59428405761719,11.420243263244629,,79.11172485351562,,391.40264892578125
2020-11-24,3866.73974609375,381.86920166015625,782.8511962890625,29.803665161132812,,168.1463623046875,241.2005615234375,52.4715461730957,11.465293884277344,,80.84121704101562,,390.0737609863281
2020-11-25,3876.219970703125,375.2024230957031,779.0255126953125,30.166385650634766,,165.4942169189453,244.1479034423828,57.39223098754883,11.510343551635742,,81.13770294189453,,379.3477783203125
2020-11-26,3827.542236328125,372.702392578125,786.3825073242188,30.662109375,,166.84437561035156,243.76138305664062,58.2438850402832,11.600444793701172,,81.73065948486328,,386.7040710449219
2020-11-27,3925.04541015625,387.2124328613281,791.0912475585938,30.55329132080078,,172.96844482421875,243.2299041748047,54.88457107543945,11.375191688537598,,84.84373474121094,,385.42266845703125
2020-12-01,3861.189453125,389.66351318359375,856.9132080078125,30.384021759033203,,173.0166473388672,244.3411865234375,52.94468307495117,11.938323020935059,,85.2884750366211,,388.83984375
2020-12-02,3831.373291015625,387.31048583984375,846.8585815429688,30.55329132080078,,174.51150512695312,242.505126953125,52.187660217285156,12.43387508392334,,88.74745178222656,,388.98223876953125
2020-12-03,3867.820556640625,386.6731872558594,861.7200927734375,30.746742248535156,,177.6458740234375,246.70875549316406,55.499656677246094,12.186098098754883,,90.42752075195312,,396.3859558105469
2020-12-04,3850.0390625,390.44781494140625,853.7742309570312,31.15782928466797,,180.15335083007812,252.50677490234375,54.60068893432617,12.321249008178711,,92.0087661743164,,391.6874694824219
2020-12-07,3883.587890625,395.2027587890625,861.0823364257812,31.448007583618164,,185.1201171875,255.88906860351562,57.86537170410156,12.704176902770996,,107.92005920410156,,389.5043029785156
2020-12-08,3864.038330078125,388.24188232421875,889.2848510742188,31.13364601135254,,187.43472290039062,253.2315673828125,55.78354263305664,11.98337173461914,,100.55738067626953,,383.9989013671875
2020-12-09,3827.29638671875,386.9673767089844,892.6200561523438,31.617273330688477,,191.6781463623047,251.1539306640625,54.88457107543945,11.91579532623291,,100.55738067626953,,382.9548645019531
2020-12-10,3794.63134765625,382.6045227050781,895.9554443359375,33.63642883300781,,196.59671020507812,245.98397827148438,57.959999084472656,12.816802024841309,,99.27261352539062,,381.8157653808594
2020-12-11,3781.516357421875,398.1440124511719,872.5595092773438,34.071693420410156,,199.05596923828125,246.37054443359375,61.413944244384766,14.07820987701416,,97.6419677734375,,380.48687744140625
2020-12-14,3753.763427734375,399.6636657714844,871.2843017578125,33.346248626708984,,200.50259399414062,252.74842834472656,57.959999084472656,14.07820987701416,,98.63023376464844,,383.47686767578125
2020-12-15,3828.327392578125,402.3597412109375,877.90576171875,32.898895263671875,,199.97215270996094,250.4774932861328,55.78354263305664,13.67275619506836,,99.66793060302734,,391.9247131347656
2020-12-16,3830.29248046875,402.89898681640625,883.0067749023438,32.91098403930664,,201.61166381835938,249.9943389892578,55.68891525268555,13.762856483459473,,103.12689971923828,,387.1312255859375
2020-12-17,3829.310302734375,403.9774475097656,882.8596801757812,32.41526794433594,,197.6575469970703,241.97364807128906,54.83726119995117,13.379929542541504,,103.86811065673828,,387.985595703125
2020-12-18,3799.7890625,406.4284362792969,920.8226928710938,33.99915313720703,,192.40147399902344,243.1815948486328,53.133941650390625,14.3710355758667,,100.95269012451172,,384.6633605957031
2020-12-21,3755.43359375,390.1046447753906,865.349609375,31.701913833618164,,179.4300537109375,235.3541717529297,49.34880447387695,13.042051315307617,,95.31949615478516,,360.1264953613281
2020-12-22,3724.488037109375,393.5851135253906,871.9219970703125,31.472185134887695,,183.76992797851562,229.3144989013672,48.2132568359375,13.132153511047363,,95.56657409667969,,366.6759338378906
2020-12-23,3809.26953125,397.1145935058594,893.2577514648438,31.992090225219727,,187.7722625732422,235.20921325683594,50.15314483642578,13.875482559204102,,97.19721984863281,,371.944091796875
2020-12-24,3856.620849609375,403.73236083984375,907.4325561523438,31.967905044555664,,191.5334930419922,235.69236755371094,49.34880447387695,13.762856483459473,,98.67964935302734,,372.27630615234375
2020-12-28,3996.859130859375,408.6833801269531,917.5853881835938,32.47571563720703,,197.6575469970703,235.54742431640625,55.45234298706055,14.753962516784668,,101.792724609375,,372.5610656738281
2020-12-29,4007.714599609375,409.81085205078125,897.9171752929688,32.05253982543945,,195.43939208984375,241.2488555908203,62.64411544799805,14.145784378051758,,99.37144470214844,,377.25958251953125
2020-12-30,4032.765869140625,414.271728515625,907.383544921875,32.31853485107422,,197.85043334960938,242.505126953125,65.71953582763672,13.875482559204102,,104.4610824584961,,378.58843994140625
2020-12-31,4025.15234375,405.6441345214844,908.3153076171875,32.34272003173828,,195.6322784423828,242.89166259765625,62.833370208740234,13.74033260345459,,102.92925262451172,,379.01556396484375
2021-01-01,3997.940185546875,411.9677734375,925.8744506835938,32.97144317626953,,198.76663208007812,243.42312622070312,61.22468185424805,13.807908058166504,,102.533935546875,,382.9073181152344
2021-01-04,3993.66650390625,415.15411376953125,932.00537109375,32.49989700317383,,199.0077362060547,239.5094451904297,59.332115173339844,13.920534133911133,,101.39742279052734,,392.7789611816406
2021-01-05,3963.457275390625,414.8599853515625,943.924072265625,32.28226852416992,,198.380859375,238.0599365234375,58.38582992553711,14.145784378051758,,101.4962387084961,,394.10791015625
2021-01-06,3934.525634765625,413.8795471191406,961.43408203125,32.17344665527344,,197.32000732421875,239.364501953125,56.58788299560547,14.100733757019043,,101.792724609375,,411.9053649902344
2021-01-07,3928.876953125,424.2718811035156,980.5626831054688,33.56388473510742,,198.67019653320312,241.29718017578125,57.29759979248047,15.294567108154297,,101.64448547363281,,409.3900146484375
2021-01-08,3925.88037109375,433.1445617675781,971.1455078125,32.97144317626953,,197.56109619140625,246.90200805664062,56.63520050048828,15.091839790344238,,109.64954376220703,,420.06854248046875
2021-01-11,3933.150390625,437.5564270019531,987.919921875,32.524078369140625,,193.89633178710938,240.13760375976562,60.32571792602539,14.821538925170898,,127.93270111083984,,417.22088623046875
2021-01-12,3934.37841796875,445.30169677734375,954.9598388671875,32.536170959472656,,192.44969177246094,238.49478149414062,59.000911712646484,14.3259859085083,,152.54086303710938,,422.9635009765625
2021-01-13,3928.18896484375,444.22320556640625,938.6759643554688,32.27017593383789,,190.8101806640625,240.62075805664062,56.966400146484375,14.528712272644043,,147.59945678710938,,417.17340087890625
2021-01-14,3902.7939453125,432.5563659667969,951.86962890625,32.29436111450195,,187.9651336669922,239.89598083496094,56.351314544677734,14.123258590698242,,151.65139770507812,,425.5263671875
2021-01-15,3829.998046875,417.4090270996094,934.899169921875,32.30644989013672,,184.0592498779297,240.0409393310547,55.68891525268555,13.67275619506836,,144.1898956298828,,410.81378173828125
2021-01-18,3831.029296875,405.79119873046875,897.9171752929688,32.27017593383789,,184.78257751464844,233.4697723388672,57.25028610229492,13.222253799438477,,152.0467071533203,,403.5523681640625
2021-01-19,3800.86962890625,424.3699645996094,914.98583984375,32.42736053466797,,184.39678955078125,234.72601318359375,55.78354263305664,13.289830207824707,,156.93869018554688,,414.8003845214844
2021-01-20,3904.758544921875,483.83172607421875,908.4135131835938,32.41526794433594,,184.7343292236328,238.20486450195312,55.02651596069336,13.177203178405762,,159.1129150390625,,414.56317138671875
2021-01-21,4119.95458984375,473.3413391113281,908.5607299804688,32.378990173339844,,182.85372924804688,237.33517456054688,55.12114334106445,12.997003555297852,,154.12210083007812,,406.49493408203125
2021-01-22,4144.51416015625,482.3121032714844,896.053466796875,32.07672119140625,,179.6229248046875,239.02626037597656,53.70171356201172,13.334878921508789,,153.97386169433594,,406.8746032714844
2021-01-25,4232.58642578125,483.5866394042969,889.2357788085938,31.786544799804688,,176.6332244873047,234.53274536132812,52.140342712402344,12.816802024841309,,151.70082092285156,,399.8505554199219
2021-01-27,4236.71337890625,492.4102783203125,887.568115234375,31.544729232788086,,174.12574768066406,233.4697723388672,50.38971710205078,12.59154987335205,,152.09613037109375,,410.9562072753906
2021-01-28,4095.2470703125,473.24334716796875,893.0615234375,31.520549774169922,,186.904296875,241.0072479248047,51.38331604003906,12.659125328063965,,151.35491943359375,,414.9903259277344
2021-01-29,3903.629150390625,462.311767578125,893.4049072265625,31.581005096435547,,187.48292541503906,240.2341766357422,52.4715461730957,12.704176902770996,,136.9754638671875,,411.4782409667969
2021-02-01,3901.71337890625,447.80169677734375,876.7777099609375,31.605182647705078,,188.3509063720703,237.57676696777344,52.187660217285156,12.659125328063965,,139.54498291015625,,430.98431396484375
2021-02-02,3865.75732421875,444.56640625,889.8734130859375,31.39964485168457,,193.26943969726562,239.70269775390625,51.05211639404297,12.88437557220459,,138.11196899414062,,432.45562744140625
2021-02-03,4132.23486328125,456.23321533203125,933.0845336914062,31.315006256103516,,192.5943603515625,241.97364807128906,51.05211639404297,12.816802024841309,,136.3824920654297,,440.8559875488281
2021-02-04,4294.87109375,474.81195068359375,941.3245239257812,31.472185134887695,,192.35324096679688,246.4188232421875,51.05211639404297,12.749225616455078,,140.53326416015625,,454.6668395996094
2021-02-05,4257.1962890625,490.7926025390625,957.7554321289062,31.520549774169922,,197.41644287109375,247.91668701171875,50.24776840209961,13.06457805633545,,136.3824920654297,,443.1340637207031
2021-02-08,4312.70166015625,498.6849060058594,945.29736328125,32.34272003173828,,218.0550079345703,237.0452423095703,50.05851364135742,12.88437557220459,,129.81044006347656,,476.92559814453125
2021-02-09,4444.04931640625,479.861083984375,943.924072265625,31.738182067871094,,215.93325805664062,245.3558349609375,48.2132568359375,13.379929542541504,,126.20321655273438,,476.7357482910156
2021-02-10,4630.46044921875,485.54742431640625,944.1203002929688,32.04044723510742,,212.5578155517578,242.8314208984375,47.030399322509766,13.267304420471191,,132.47879028320312,,474.8373718261719
2021-02-11,4584.97509765625,485.3023376464844,960.9436645507812,32.04044723510742,,223.16639709472656,234.2386016845703,47.266971588134766,13.312355041503906,,138.55670166015625,,475.50177001953125
2021-02-12,4516.6982421875,477.753173828125,945.29736328125,31.508459091186523,,220.36959838867188,242.63723754882812,47.07771301269531,13.019527435302734,,141.62037658691406,,521.5855102539062
2021-02-15,4568.3232421875,487.11614990234375,926.1687622070312,31.03692054748535,,220.6107177734375,244.3363800048828,44.99588394165039,13.988109588623047,,148.6865692138672,,516.6495361328125
2021-02-16,4793.8828125,491.0377502441406,930.3466796875,31.520549774169922,,220.90003967285156,242.68576049804688,42.677486419677734,14.145784378051758,,156.09866333007812,,509.8628845214844
2021-02-17,4669.51123046875,486.2337646484375,965.391845703125,31.532638549804688,,236.52362060546875,241.03518676757812,47.740116119384766,16.938806533813477,,163.60958862304688,,514.0393676757812
2021-02-18,4551.9169921875,482.7532653808594,966.2767333984375,31.327098846435547,,237.10226440429688,240.59828186035156,46.13142776489258,16.609025955200195,,165.3390655517578,,527.85009765625
2021-02-19,4615.38037109375,477.94927978515625,938.0143432617188,31.327098846435547,,233.34103393554688,240.45260620117188,47.17234420776367,15.61967658996582,,157.5316619873047,,540.0474243164062
2021-02-22,4518.56396484375,462.8509826660156,933.4432373046875,30.855558395385742,,237.72914123535156,243.41395568847656,46.93577194213867,15.679638862609863,,155.70335388183594,,521.3006591796875
2021-02-23,4501.51904296875,468.537353515625,934.6228637695312,31.56891441345215,,241.24925231933594,243.31689453125,48.40251541137695,15.289896011352539,,154.3197479248047,,528.9891357421875
2021-02-24,4575.5439453125,464.37060546875,927.7907104492188,31.64145851135254,,248.19308471679688,240.79241943359375,51.714515686035156,14.990093231201172,,153.4302978515625,,551.8175048828125
2021-02-25,4639.546875,471.1354064941406,904.8368530273438,31.653545379638672,,255.47442626953125,241.37498474121094,53.512454986572266,14.900153160095215,,151.40432739257812,,545.9798583984375
2021-02-26,4613.07177734375,472.3609619140625,911.0791015625,31.145736694335938,,248.8199462890625,235.93775939941406,50.626285552978516,14.870173454284668,,150.26780700683594,,529.5111083984375
2021-03-01,4536.39501953125,473.53741455078125,910.3909301757812,31.13364601135254,,249.5432586669922,239.6758575439453,49.869258880615234,15.61967658996582,,150.36663818359375,,533.9249877929688
2021-03-02,4589.88720703125,468.6844177246094,899.5284423828125,31.024829864501953,,250.41123962402344,237.83108520507812,49.774627685546875,15.259916305541992,,154.46798706054688,,543.2271118164062
2021-03-03,4576.82080078125,470.84130859375,893.9249877929688,32.838443756103516,,245.78204345703125,237.68545532226562,49.017601013183594,14.720272064208984,,153.72677612304688,,548.9697875976562
2021-03-04,4554.81494140625,498.34173583984375,914.077392578125,32.60871505737305,,246.50535583496094,240.1613311767578,49.396114349365234,14.690292358398438,,149.9219207763672,,584.2802124023438
2021-03-05,4718.287109375,513.8322143554688,894.1708374023438,32.85053253173828,,254.220703125,238.8505859375,50.48434066772461,14.540390968322754,,151.10784912109375,,561.35693359375
2021-03-08,4985.7958984375,524.7147827148438,890.0912475585938,32.28226852416992,,245.58914184570312,240.88954162597656,50.24776840209961,14.03072738647461,,150.36663818359375,,566.9097290039062
2021-03-09,5132.958984375,527.901123046875,876.3779296875,32.35481262207031,,248.91639709472656,239.87005615234375,51.14674377441406,14.060708045959473,,151.10784912109375,,554.1904296875
2021-03-10,5257.97021484375,541.087646484375,854.6035766601562,32.75380325317383,,241.2974853515625,240.11277770996094,53.08662796020508,14.180628776550293,,148.83480834960938,,544.5084838867188
2021-03-12,5460.05126953125,555.107421875,871.9051513671875,32.137176513671875,,235.36631774902344,237.24853515625,51.14674377441406,14.03072738647461,,147.8959197998047,,547.8308715820312
2021-03-15,5410.734375,573.3920288085938,890.0912475585938,32.18553924560547,,237.6326904296875,236.277587890625,50.105831146240234,13.640985488891602,,143.30044555664062,,532.0741577148438
2021-03-16,5379.93505859375,593.000244140625,912.7501831054688,32.04044723510742,,239.17576599121094,236.277587890625,49.49074172973633,11.932114601135254,,139.10025024414062,,528.8468017578125
2021-03-17,5081.23681640625,560.009521484375,912.6027221679688,31.83490562438965,,226.54188537597656,235.45228576660156,46.93577194213867,12.351838111877441,,137.4696044921875,,511.7137756347656
2021-03-18,5135.36669921875,521.0382690429688,899.8232421875,31.689821243286133,,223.31109619140625,234.77264404296875,43.76571273803711,12.171956062316895,,133.46707153320312,,517.9784545898438
