Date,APOLLOHOSP.NS,LALPATHLAB.NS,FORTIS.NS,NH.NS,MAXHEALTH.NS,METROPOLIS.NS,THYROCARE.NS,ASTERDM.NS,HCG.NS,INDRAMEDCO.NS,SHALBY.NS,LOTUSEYE.NS
2020-09-15,1652.196044921875,1868.573486328125,130.78152465820312,341.8063659667969,118.3482666015625,1987.5516357421875,711.5785522460938,100.63705444335938,120.8499984741211,45.690250396728516,77.4756851196289,29.615110397338867
2020-09-16,1668.0478515625,1905.161376953125,131.6769561767578,336.7055358886719,120.29166412353516,1903.851806640625,714.7971801757812,101.51380157470703,121.05000305175781,45.64285659790039,77.32849884033203,28.932058334350586
2020-09-17,1758.021484375,1920.2244873046875,134.01499938964844,337.7455139160156,117.30181121826172,1894.6065673828125,730.57275390625,104.18221282958984,122.05000305175781,48.202266693115234,82.28418731689453,29.71268653869629
2020-09-18,1808.8199462890625,1930.13671875,132.27389526367188,333.1398620605469,116.4546890258789,1837.2657470703125,730.6633911132812,111.04383087158203,121.9000015258789,47.633506774902344,79.38927459716797,29.07842445373535
2020-09-21,1811.886962890625,1831.790771484375,130.68203735351562,328.8314208984375,110.52481842041016,1763.0570068359375,702.7841796875,101.97125244140625,122.30000305175781,44.78971862792969,74.18824005126953,27.907482147216797
2020-09-22,1769.942138671875,1753.5611572265625,131.37847900390625,323.5324401855469,108.68107604980469,1714.912353515625,726.5381469726562,103.95350646972656,120.3499984741211,44.17356491088867,72.5199966430664,29.273582458496094
2020-09-23,1798.2845458984375,1762.7930908203125,134.21397399902344,324.1267395019531,110.57464599609375,1700.9952392578125,713.119873046875,103.99160766601562,119.69999694824219,44.505340576171875,72.37278747558594,29.224794387817383
2020-09-24,1926.740478515625,1736.7490234375,135.80584716796875,306.29852294921875,108.38209533691406,1747.025146484375,695.4403686523438,101.39944458007812,118.8499984741211,44.505340576171875,73.45225524902344,28.785690307617188
2020-09-25,2005.881591796875,1777.224609375,136.45252990722656,313.7764587402344,109.52820587158203,1723.764404296875,690.997802734375,102.23809814453125,118.0,49.67156219482422,78.99674224853516,28.883268356323242
2020-09-28,2037.785400390625,1846.5621337890625,136.40280151367188,325.0181579589844,116.15570831298828,1819.1685791015625,693.12841796875,103.34357452392578,116.9000015258789,48.58143997192383,78.60421752929688,29.41994857788086
2020-09-29,2062.8134765625,1829.1181640625,135.6068572998047,342.99493408203125,113.06619262695312,1760.3524169921875,687.552490234375,106.12633514404297,118.19999694824219,47.58611297607422,84.00150299072266,29.224794387817383
2020-09-30,2124.9892578125,1826.7373046875,134.61195373535156,354.583251953125,114.95976257324219,1764.532470703125,687.4618530273438,101.0563735961914,120.1500015258789,47.538719177246094,86.06228637695312,29.41994857788086
2020-10-01,2067.31494140625,1810.1683349609375,134.61195373535156,344.2825622558594,115.50790405273438,1756.8607177734375,687.0084838867188,101.97125244140625,120.30000305175781,47.06475067138672,85.22816467285156,29.46874237060547
2020-10-05,2103.91748046875,1873.2864990234375,134.4626922607422,352.45379638671875,113.61433410644531,1881.6236572265625,702.6481323242188,100.75140380859375,120.8499984741211,47.34912872314453,84.00150299072266,28.980846405029297
2020-10-06,2102.977783203125,1939.8548583984375,134.21397399902344,341.6578369140625,115.15908813476562,1915.408447265625,801.6988525390625,101.17072296142578,120.4000015258789,47.206939697265625,82.18605041503906,29.322372436523438
2020-10-07,2149.77001953125,2165.50634765625,139.43728637695312,361.7640686035156,113.91332244873047,1998.124755859375,962.0386352539062,104.75402069091797,122.3499984741211,50.998661041259766,85.3753662109375,29.615110397338867
2020-10-08,2224.50927734375,2081.542724609375,135.25863647460938,356.4156188964844,112.26890563964844,1912.70361328125,924.8663330078125,104.29658508300781,121.19999694824219,48.771026611328125,85.76789855957031,30.10300064086914
2020-10-09,2252.653564453125,1996.6077880859375,132.92059326171875,344.3815612792969,110.32550048828125,1934.5875244140625,969.0650634765625,105.13521575927734,120.69999694824219,47.680908203125,93.96196746826172,30.005422592163086
2020-10-12,2249.240478515625,2117.83984375,133.1195831298828,351.3642883300781,108.18277740478516,1971.12646484375,998.8482666015625,103.83914184570312,119.5,47.680908203125,97.93634033203125,30.05421257019043
2020-10-13,2230.24658203125,2068.666259765625,135.756103515625,360.5260009765625,112.26890563964844,1919.83447265625,997.0803833007812,102.23809814453125,124.30000305175781,47.823097229003906,100.2424545288086,31.029996871948242
2020-10-14,2203.78369140625,1999.4744873046875,129.23941040039062,351.9585876464844,109.57803344726562,1884.77099609375,952.564208984375,101.32320404052734,125.55000305175781,47.11214828491211,95.58116149902344,31.17636489868164
2020-10-15,2159.168212890625,2017.404296875,126.20491790771484,345.025390625,106.78750610351562,1885.213623046875,914.39453125,99.0741195678711,121.25,47.58611297607422,89.34973907470703,29.566316604614258
2020-10-16,2186.817626953125,2008.1722412109375,126.40390014648438,335.17034912109375,107.73429107666016,1853.395751953125,918.5651245117188,101.59005737304688,121.8499984741211,47.301734924316406,90.03666687011719,29.46874237060547
2020-10-19,2188.351806640625,2064.973388671875,126.25466918945312,333.6351318359375,108.23259735107422,1842.1341552734375,940.2791137695312,104.7921371459961,122.9000015258789,47.206939697265625,86.99456024169922,29.615110397338867
2020-10-20,2188.499755859375,2066.43115234375,124.81204223632812,329.1285400390625,106.58818054199219,1846.4127197265625,977.6781616210938,104.63966369628906,120.4000015258789,47.39653015136719,90.52732849121094,30.005422592163086
2020-10-21,2126.423583984375,2127.266357421875,126.25466918945312,331.6047058105469,105.8407211303711,1857.1824951171875,994.94970703125,105.0589828491211,120.25,47.775699615478516,89.5459976196289,29.517528533935547
2020-10-22,2079.136474609375,2161.181640625,127.64754486083984,328.6828308105469,105.29258728027344,1892.4918212890625,950.4337158203125,103.49606323242188,120.25,47.206939697265625,87.87774658203125,29.41994857788086
2020-10-23,2052.72314453125,2231.92919921875,125.95619201660156,330.564697265625,104.94377136230469,1906.1632080078125,960.1345825195312,107.04121398925781,120.8499984741211,47.1595458984375,89.00627136230469,29.37116241455078
2020-10-26,2030.26708984375,2205.010009765625,125.11051177978516,333.486572265625,104.84410095214844,1897.655517578125,1030.308837890625,106.24070739746094,125.55000305175781,48.0126838684082,91.55772399902344,29.859054565429688
2020-10-27,2095.904296875,2208.946044921875,123.2699203491211,329.37615966796875,105.69123840332031,1861.8050537109375,1090.1925048828125,108.37542724609375,124.0999984741211,47.39653015136719,91.06706237792969,29.41994857788086
2020-10-28,2056.97705078125,2197.041259765625,125.65772247314453,335.368408203125,104.1963119506836,1868.3948974609375,1022.1036987304688,104.7921371459961,121.1500015258789,47.06475067138672,89.25160217285156,29.41994857788086
2020-10-29,2063.45654296875,2249.226806640625,126.20491790771484,327.9895324707031,103.29934692382812,1875.8699951171875,1031.442138671875,105.13521575927734,120.5,46.590789794921875,89.49693298339844,29.663896560668945
2020-10-30,2096.69580078125,2232.074462890625,124.96127319335938,338.68646240234375,106.18954467773438,1935.1285400390625,1041.46044921875,102.39057922363281,120.0999984741211,46.3064079284668,88.95721435546875,31.273944854736328
2020-11-02,2047.08447265625,2214.14404296875,127.44857025146484,326.05816650390625,106.78750610351562,1922.0965576171875,1043.0472412109375,102.77177429199219,120.05000305175781,46.211612701416016,89.74226379394531,29.71268653869629
2020-11-03,2088.68310546875,2234.892578125,129.73684692382812,329.07904052734375,107.43531036376953,1903.75341796875,1034.570068359375,103.34357452392578,120.5,46.16421890258789,89.74226379394531,29.46874237060547
2020-11-04,2081.01611328125,2225.5146484375,126.95110321044922,332.74371337890625,112.81703186035156,1903.851806640625,1031.986083984375,101.32320404052734,120.55000305175781,46.1168212890625,87.73054504394531,29.46874237060547
2020-11-05,2099.812255859375,2257.146240234375,130.48304748535156,342.103515625,114.1624755859375,1932.47314453125,1028.903564453125,102.08560943603516,120.9000015258789,45.97462844848633,90.62545776367188,29.517528533935547
2020-11-06,2063.506103515625,2253.259521484375,128.2942352294922,338.68646240234375,114.1126480102539,1948.1114501953125,1020.0637817382812,103.34357452392578,121.05000305175781,47.11214828491211,89.93852996826172,29.176006317138672
2020-11-09,2062.02197265625,2209.626220703125,128.24449157714844,338.6369323730469,119.59403228759766,1936.21044921875,1028.087646484375,103.68665313720703,120.55000305175781,47.01735305786133,92.29371643066406,29.41994857788086
2020-11-10,2011.5697021484375,2068.86083984375,126.00594329833984,328.0390625,114.860107421875,1831.2169189453125,942.953857421875,102.8861312866211,120.69999694824219,46.35380554199219,89.79132843017578,29.566316604614258
2020-11-11,2171.78125,2095.2939453125,130.7317657470703,338.68646240234375,120.78997039794922,1860.3790283203125,955.0120849609375,107.23182678222656,120.1500015258789,46.35380554199219,90.33106231689453,29.615110397338867
2020-11-12,2087.792236328125,2101.46484375,134.3134765625,353.54327392578125,117.75029754638672,1840.2655029296875,959.7261352539062,118.59161376953125,119.6500015258789,46.4485969543457,89.6441421508789,29.41994857788086
2020-11-13,2241.47509765625,2113.272216796875,141.17837524414062,358.6936340332031,121.78659057617188,1880.689208984375,963.4332885742188,123.24226379394531,119.80000305175781,46.78036880493164,89.93852996826172,29.07842445373535
2020-11-14,2260.12255859375,2130.375732421875,142.72048950195312,357.3070068359375,121.83642578125,1904.4912109375,975.4241333007812,121.29814147949219,123.6500015258789,47.06475067138672,90.47825622558594,29.761476516723633
2020-11-17,2282.578857421875,2084.65283203125,141.12864685058594,360.57550048828125,121.28828430175781,1994.1414794921875,947.2318115234375,125.52947235107422,121.94999694824219,46.63818359375,89.93852996826172,31.12757682800293
2020-11-18,2264.12939453125,2098.19873046875,138.8900909423828,358.19842529296875,119.54420471191406,2010.3206787109375,915.4698486328125,130.98065185546875,123.4000015258789,47.39653015136719,88.85907745361328,31.029996871948242
2020-11-19,2274.36767578125,2070.571044921875,136.45252990722656,355.6232604980469,120.64048767089844,2031.5655517578125,903.707763671875,131.36184692382812,126.44999694824219,48.58143997192383,88.81000518798828,31.469099044799805
2020-11-20,2324.375244140625,2140.97998046875,138.4921112060547,364.1411437988281,123.48084259033203,2101.495361328125,954.1884155273438,129.8751678466797,130.25,49.244991302490234,95.92462158203125,31.469099044799805
2020-11-23,2349.848876953125,2232.48779296875,141.57635498046875,366.2210998535156,125.87272644042969,2202.358154296875,994.8749389648438,126.78743743896484,140.25,49.339786529541016,98.2798080444336,31.469099044799805
2020-11-24,2288.514404296875,2212.41259765625,145.8544921875,379.2951965332031,125.22492218017578,2251.78125,1007.964111328125,130.82815551757812,143.75,49.38718032836914,109.61412048339844,31.12757682800293
2020-11-25,2217.435546875,2180.935546875,144.5113525390625,373.4019470214844,123.92931365966797,2174.523681640625,980.000732421875,125.14826202392578,143.75,49.292388916015625,106.473876953125,31.859420776367188
2020-11-26,2279.611083984375,2171.92138671875,147.2473602294922,370.9753112792969,123.68016815185547,2138.181884765625,958.9480590820312,124.53836059570312,148.85000610351562,49.339786529541016,104.90375518798828,32.10336685180664
2020-11-27,2322.693359375,2232.14697265625,150.1326141357422,382.76177978515625,126.62019348144531,2197.63720703125,1005.2637939453125,127.66419982910156,147.9499969482422,48.96061325073242,103.28456115722656,32.00577926635742
2020-12-01,2436.5576171875,2220.5498046875,152.17218017578125,380.0379943847656,126.96900177001953,2127.215576171875,981.0533447265625,131.32373046875,149.0,49.339786529541016,107.94586181640625,31.81062126159668
2020-12-02,2385.66015625,2189.4140625,149.2869415283203,377.660888671875,127.51713562011719,2086.79150390625,963.3416748046875,128.6934356689453,150.14999389648438,50.524696350097656,106.42481231689453,31.371524810791016
2020-12-03,2364.2421875,2193.94580078125,144.21287536621094,380.73126220703125,127.7164535522461,2013.0745849609375,958.39892578125,128.4647216796875,152.0,52.325767517089844,109.5159912109375,31.566679000854492
2020-12-04,2408.51171875,2180.156005859375,141.4768524169922,372.3619689941406,138.9283905029297,1962.225341796875,960.7329711914062,126.82555389404297,146.75,50.761680603027344,106.5719985961914,30.78605079650879
2020-12-07,2406.58251953125,2178.402099609375,144.41184997558594,377.9580383300781,148.1969451904297,1925.784912109375,956.9801635742188,128.42660522460938,149.39999389648438,53.70026779174805,105.83601379394531,31.371524810791016
2020-12-08,2424.142333984375,2178.98681640625,144.1631317138672,376.2247314453125,141.66909790039062,1937.2432861328125,941.5567626953125,125.75819396972656,146.39999389648438,55.122161865234375,104.16776275634766,31.371524810791016
2020-12-09,2416.4755859375,2127.92138671875,143.4169464111328,376.8685302734375,138.8287353515625,1952.6358642578125,938.5819702148438,125.605712890625,155.1999969482422,61.994659423828125,104.75655364990234,31.322731018066406
2020-12-10,2367.358642578125,2120.076416015625,147.34686279296875,382.41510009765625,140.47315979003906,1935.6695556640625,930.4812622070312,122.82295227050781,158.35000610351562,59.0086784362793,103.87335968017578,31.420312881469727
2020-12-11,2334.564453125,2131.137451171875,151.3762664794922,382.41510009765625,140.2738494873047,1957.65185546875,941.6024780273438,123.50910949707031,159.10000610351562,58.15553665161133,104.56028747558594,31.029996871948242
2020-12-14,2331.49755859375,2086.2607421875,154.60972595214844,391.131103515625,138.4300994873047,1915.85107421875,928.2844848632812,123.28038787841797,171.1999969482422,56.97062301635742,102.450439453125,30.932418823242188
2020-12-15,2329.914794921875,2120.56396484375,157.3457489013672,401.0356750488281,136.93516540527344,1927.26025390625,926.8656616210938,128.80780029296875,168.5500030517578,55.643524169921875,103.33363342285156,31.029996871948242
2020-12-16,2364.044677734375,2120.320556640625,157.19650268554688,408.66217041015625,138.38026428222656,1908.031982421875,904.9434814453125,129.2271270751953,171.9499969482422,55.35914611816406,102.79389953613281,30.688474655151367
2020-12-17,2378.68603515625,2101.024658203125,157.44525146484375,410.5440368652344,138.7290802001953,1886.541259765625,882.1517333984375,127.13052368164062,169.39999389648438,56.44926071166992,101.61631774902344,30.78605079650879
2020-12-18,2362.115478515625,2126.118896484375,158.0421905517578,414.2087707519531,139.77552795410156,1843.953857421875,878.35302734375,128.42660522460938,165.64999389648438,55.45393753051758,100.53684997558594,31.029996871948242
2020-12-21,2310.377197265625,2144.0498046875,151.97320556640625,410.8411560058594,129.8592071533203,1875.96826171875,827.82666015625,122.02243041992188,159.3000030517578,52.610145568847656,93.42223358154297,30.688474655151367
2020-12-22,2382.49462890625,2120.368896484375,153.56507873535156,410.8907165527344,135.73922729492188,1876.214111328125,830.9388427734375,125.75819396972656,159.35000610351562,52.847129821777344,94.79609680175781,30.59089469909668
2020-12-23,2407.67138671875,2169.192138671875,153.21685791015625,422.9742126464844,141.07113647460938,1919.6376953125,846.7741088867188,129.30337524414062,165.35000610351562,54.74298858642578,102.64669799804688,31.029996871948242
2020-12-24,2387.14404296875,2214.216064453125,153.2666015625,427.03515625,140.921630859375,1917.0313720703125,852.9525756835938,126.1775131225586,164.64999389648438,55.21695327758789,111.57677459716797,30.05421257019043
2020-12-28,2363.154296875,2239.406982421875,154.85845947265625,441.29766845703125,143.21385192871094,1951.4063720703125,854.9205932617188,126.25375366210938,165.64999389648438,55.40653991699219,113.14689636230469,31.17636489868164
2020-12-29,2350.986083984375,2251.881103515625,155.50515747070312,436.7416076660156,140.47315979003906,1918.359130859375,839.8175048828125,125.49134826660156,163.4499969482422,54.506004333496094,109.66319274902344,31.566679000854492
2020-12-30,2370.623291015625,2259.62841796875,153.51531982421875,444.665283203125,140.02468872070312,1927.506103515625,831.4880981445312,127.35923767089844,162.25,54.506004333496094,106.03227996826172,31.859420776367188
2020-12-31,2386.896728515625,2246.5205078125,154.41075134277344,443.87286376953125,139.6758575439453,1929.0306396484375,835.6985473632812,126.4443588256836,162.75,54.174232482910156,106.6210708618164,32.34730529785156
2021-01-01,2388.9248046875,2345.87353515625,155.20668029785156,445.2594909667969,142.01791381835938,1981.8470458984375,858.5361328125,127.54984283447266,164.25,54.36381530761719,106.81734466552734,33.56704330444336
2021-01-04,2383.384521484375,2338.32080078125,154.9579620361328,441.34722900390625,141.2704620361328,2017.9432373046875,855.2866821289062,128.35035705566406,163.39999389648438,54.22162628173828,110.54637908935547,33.908565521240234
2021-01-05,2482.5087890625,2325.262939453125,155.10719299316406,445.7052001953125,141.2704620361328,2067.661376953125,896.3392944335938,129.26524353027344,161.60000610351562,56.638851165771484,115.99273681640625,33.42067337036133
2021-01-06,2475.287109375,2292.079833984375,161.27566528320312,448.03277587890625,143.1640167236328,2052.269287109375,877.2088623046875,127.54984283447266,160.5,55.69091796875,125.16813659667969,33.22551345825195
2021-01-07,2481.618896484375,2334.374267578125,163.06649780273438,442.78338623046875,155.6715545654297,2066.1865234375,878.9480590820312,126.90179443359375,159.3000030517578,55.73831558227539,128.40652465820312,34.250091552734375
2021-01-08,2526.086181640625,2345.5322265625,178.4876708984375,446.8937683105469,153.7779998779297,2079.80859375,887.5521850585938,126.90179443359375,158.5,55.73831558227539,119.7217788696289,34.64040756225586
2021-01-11,2523.16796875,2315.127685546875,173.5131072998047,465.7619323730469,159.30923461914062,2120.822265625,878.1701049804688,126.1775131225586,158.9499969482422,54.553401947021484,113.29408264160156,35.81134796142578
2021-01-12,2490.225341796875,2328.965576171875,170.92633056640625,469.3276062011719,162.94686889648438,2144.574462890625,888.5589599609375,124.72895812988281,156.10000610351562,54.26902389526367,114.61888122558594,35.128299713134766
2021-01-13,2452.583740234375,2335.202880859375,166.69793701171875,470.2685241699219,159.10987854003906,2141.427490234375,891.991455078125,124.69083404541016,155.1999969482422,54.22162628173828,113.98101806640625,35.128299713134766
2021-01-14,2485.031494140625,2272.443603515625,170.777099609375,469.4266357421875,160.70449829101562,2135.96875,886.591064453125,123.96656036376953,161.5,54.174232482910156,115.10954284667969,35.17708969116211
2021-01-15,2564.51904296875,2236.970947265625,165.50404357910156,462.98870849609375,159.4088897705078,2127.707275390625,867.5064086914062,123.92842864990234,159.75,54.174232482910156,114.96234130859375,35.128299713134766
2021-01-18,2581.237548828125,2177.963134765625,163.06649780273438,446.4975891113281,163.79400634765625,2151.312255859375,863.6162109375,121.83182525634766,155.75,52.98931884765625,110.15385437011719,34.49403762817383
2021-01-19,2617.09814453125,2213.241455078125,167.94158935546875,475.1712951660156,165.13943481445312,2185.39208984375,865.8130493164062,122.4798583984375,156.25,53.03671646118164,111.33143615722656,34.54283142089844
2021-01-20,2647.0732421875,2237.5556640625,166.34971618652344,471.0113830566406,161.95025634765625,2207.571044921875,865.6298828125,121.18376922607422,156.3000030517578,53.32109451293945,111.18424224853516,36.982295989990234
2021-01-21,2557.29736328125,2238.286376953125,162.81776428222656,463.0381774902344,162.99671936035156,2188.24462890625,851.0303955078125,123.39476013183594,159.85000610351562,54.07943344116211,110.00664520263672,36.201663970947266
2021-01-22,2570.00927734375,2240.1376953125,164.8573455810547,454.8669128417969,162.0997314453125,2148.55810546875,840.2752685546875,122.4798583984375,155.35000610351562,53.131507873535156,107.16079711914062,36.34803009033203
2021-01-25,2658.0537109375,2224.69189453125,171.5232696533203,455.7088317871094,161.70111083984375,1986.273193359375,832.677978515625,117.90544128417969,158.9499969482422,51.75700759887695,106.13041687011719,34.88435363769531
2021-01-27,2572.482177734375,2290.6669921875,163.56396484375,449.76611328125,164.0929718017578,2058.809814453125,833.2271728515625,118.70597076416016,161.5,51.09345626831055,105.10002136230469,35.17708969116211
2021-01-28,2594.246337890625,2188.73193359375,161.7731170654297,433.3740539550781,161.65126037597656,2056.251953125,851.3966064453125,118.43914794921875,154.10000610351562,50.85647201538086,107.6514663696289,35.90892791748047
2021-01-29,2533.752685546875,2190.2421875,160.72845458984375,441.34722900390625,161.65126037597656,2029.40185546875,827.0029296875,120.80258178710938,152.14999389648438,50.09812927246094,106.17948150634766,36.15287399291992
2021-02-01,2634.9052734375,2237.75048828125,162.76803588867188,463.5829162597656,166.68418884277344,2003.2884521484375,804.43994140625,117.6004867553711,152.6999969482422,51.18825149536133,112.31275939941406,35.46982192993164
2021-02-02,2676.10791015625,2374.719970703125,163.0167694091797,452.88604736328125,169.0262451171875,2024.8773193359375,811.304931640625,117.63861846923828,150.9499969482422,50.85647201538086,112.21463775634766,33.859779357910156
2021-02-03,2691.490966796875,2312.106689453125,168.48880004882812,465.415283203125,170.1225128173828,2164.63916015625,823.9365844726562,116.91433715820312,151.25,51.18825149536133,112.7543716430664,34.786773681640625
2021-02-04,2702.3232421875,2414.772705078125,170.27963256835938,482.8473205566406,174.90628051757812,2191.833984375,842.6093139648438,116.72373962402344,155.75,51.75700759887695,111.42958068847656,34.250091552734375
2021-02-05,2709.199462890625,2335.300048828125,166.648193359375,500.5765075683594,178.59376525878906,2130.461181640625,848.0555419921875,115.69448852539062,156.6999969482422,51.567420959472656,109.85944366455078,34.64040756225586
2021-02-08,2700.9384765625,2348.992431640625,167.89183044433594,485.07586669921875,180.83615112304688,2139.558837890625,860.137939453125,120.34514617919922,155.64999389648438,51.94659423828125,109.36878204345703,32.73762512207031
2021-02-09,2759.35498046875,2353.144287109375,173.06539916992188,482.00543212890625,185.1714324951172,2127.953125,846.9571533203125,117.86734771728516,153.39999389648438,50.903873443603516,107.20986938476562,34.93313980102539
2021-02-10,2726.90673828125,2336.291748046875,176.8958282470703,464.2267761230469,179.34121704101562,2108.183837890625,847.094482421875,113.75035858154297,153.14999389648438,50.28771209716797,107.6514663696289,34.73798370361328
2021-02-11,2726.90673828125,2379.717529296875,170.27963256835938,455.213623046875,197.13084411621094,2027.336181640625,832.2202758789062,113.25479888916016,151.6999969482422,49.95594024658203,107.20986938476562,34.39645767211914
2021-02-12,2718.596923828125,2370.1435546875,164.60862731933594,455.5107421875,197.47964477539062,2005.7474365234375,823.844970703125,113.5978775024414,150.39999389648438,49.67156219482422,106.76827239990234,34.34767150878906
2021-02-15,3057.469482421875,2360.8134765625,162.61878967285156,460.90875244140625,194.5396270751953,1979.830810546875,823.341552734375,114.62712860107422,151.9499969482422,51.61481857299805,108.6327896118164,34.835567474365234
2021-02-16,3168.365966796875,2332.823974609375,161.8726043701172,460.4630126953125,190.85215759277344,1904.196044921875,848.0555419921875,113.36915588378906,158.9499969482422,50.95126724243164,108.73092651367188,34.88435363769531
2021-02-17,3200.26953125,2534.46728515625,159.73355102539062,457.9373474121094,200.5193328857422,1983.601318359375,842.9755249023438,114.703369140625,166.3000030517578,50.71428298950195,107.45520782470703,35.42103576660156
2021-02-18,3073.396484375,2444.440673828125,159.236083984375,457.2440185546875,202.36306762695312,1984.490234375,858.5361328125,114.5890121459961,167.75,50.761680603027344,106.42481231689453,34.591617584228516
