Date,TATASTEEL.NS,JSWSTEEL.NS,HINDALCO.NS,VEDL.NS,JINDALSTEL.NS,SAIL.NS,HINDZINC.NS,NATIONALUM.NS,NMDC.NS,COALINDIA.NS,MOIL.NS,APLAPOLLO.NS,RATNAMANI.NS,WELCORP.NS,SARDAEN.NS,MAITHANALL.NS,GMDCLTD.NS,AIAENG.NS
2020-09-02,18.104293823242188,278.1067199707031,189.762939453125,62.52445602416992,218.59951782226562,36.034828186035156,141.4634246826172,30.53523826599121,56.40916442871094,92.18191528320312,132.9732666015625,236.33792114257812,771.1304321289062,100.02295684814453,26.09284210205078,523.2174072265625,42.75669860839844,1804.8175048828125
2020-09-03,18.081594467163086,278.48638916015625,186.65206909179688,61.28445816040039,218.99472045898438,36.294700622558594,138.68661499023438,30.61699867248535,55.60576248168945,91.77611541748047,132.8421173095703,237.19244384765625,773.1873168945312,101.71826171875,25.48737144470215,531.8607788085938,42.355438232421875,1792.021240234375
2020-09-04,17.388212203979492,267.9980773925781,183.05511474609375,60.06827926635742,208.12649536132812,35.08198928833008,136.773681640625,29.67682456970215,53.76945877075195,89.57809448242188,130.00079345703125,238.00721740722656,767.310546875,96.95307922363281,24.800214767456055,544.7767333984375,41.64208221435547,1783.70361328125
2020-09-07,17.4377384185791,271.9371337890625,182.27740478515625,60.998291015625,202.09957885742188,34.995365142822266,134.39796447753906,29.59506607055664,53.79814529418945,89.23992919921875,129.47625732421875,240.416748046875,759.3115844726562,97.45709228515625,25.021257400512695,534.1198120117188,41.1070671081543,1749.7933349609375
2020-09-08,16.71959114074707,266.8590393066406,175.22933959960938,59.87752914428711,192.46640014648438,33.52278518676758,130.75726318359375,28.368751525878906,51.47407150268555,87.88729858398438,130.4816436767578,243.37774658203125,751.3126831054688,92.78353881835938,24.497478485107422,522.087890625,39.94786071777344,1747.2342529296875
2020-09-09,17.227249145507812,272.2693176269531,177.7083282470703,61.02214813232422,191.47837829589844,34.08583068847656,133.41064453125,27.632963180541992,52.621761322021484,85.85833740234375,128.99542236328125,240.2130584716797,740.0814819335938,88.15581512451172,23.949674606323242,514.6722412109375,39.41284942626953,1707.6148681640625
2020-09-10,16.83928108215332,270.8455810546875,171.7296142578125,62.21443557739258,193.55320739746094,33.34954833984375,136.52687072753906,28.12348747253418,51.35930252075195,85.65544891357422,129.7539520263672,243.70065307617188,739.0693359375,90.17185974121094,23.88592529296875,522.33349609375,40.12620544433594,1723.167236328125
2020-09-11,16.818647384643555,273.1710510253906,173.67391967773438,62.905982971191406,199.43194580078125,33.69602966308594,146.67767333984375,28.450504302978516,51.53145217895508,84.60716247558594,127.96916198730469,240.58566284179688,740.76708984375,89.85113525390625,23.606412887573242,516.73486328125,40.1707878112793,1720.362060546875
2020-09-14,16.701019287109375,275.1168212890625,170.90330505371094,61.832916259765625,207.1384735107422,34.259071350097656,138.19296264648438,28.777524948120117,51.445377349853516,84.50570678710938,132.7880859375,265.81866455078125,791.8623657226562,94.34138488769531,24.474369049072266,509.4175109863281,41.50832748413086,1832.6248779296875
2020-09-15,16.72578239440918,274.8795471191406,171.82684326171875,62.73905944824219,203.7298126220703,34.172454833984375,136.5885772705078,28.04173469543457,51.416683197021484,83.93083190917969,132.6542205810547,280.10198974609375,789.7728881835938,99.01494598388672,25.106948852539062,528.766845703125,41.73125457763672,1800.0926513671875
2020-09-16,16.698955535888672,273.97784423828125,178.68048095703125,64.05059814453125,201.70437622070312,32.91643142700195,135.292724609375,28.205242156982422,52.07661056518555,83.76177215576172,131.4495086669922,275.6952819824219,822.9112548828125,99.4731216430664,24.847049713134766,528.423095703125,41.50832748413086,1781.24267578125
2020-09-17,16.455446243286133,272.2693176269531,170.95191955566406,64.05059814453125,199.82713317871094,33.04636764526367,133.2563934326172,28.16436767578125,50.61330032348633,84.06611633300781,132.07420349121094,269.8279724121094,826.8618774414062,101.58080291748047,23.89082908630371,524.6907348632812,40.57204818725586,1732.321533203125
2020-09-18,16.323373794555664,273.0761413574219,174.50022888183594,62.452919006347656,195.92445373535156,32.786502838134766,131.7136993408203,28.532262802124023,49.8672981262207,83.62651062011719,132.3865203857422,268.7697448730469,821.931884765625,105.33796691894531,23.704486846923828,526.7532958984375,40.349124908447266,1836.4144287109375
2020-09-21,15.411246299743652,257.5097351074219,162.49423217773438,61.49906921386719,172.3107452392578,30.620941162109375,127.11653900146484,27.019804000854492,47.801448822021484,82.27386474609375,129.3970184326172,266.7179260253906,799.861328125,100.11459350585938,21.904829025268555,505.9306640625,38.38739776611328,1771.20263671875
2020-09-22,15.442200660705566,258.0792541503906,158.8972930908203,60.64059829711914,167.8646697998047,30.750877380371094,128.47410583496094,26.12051010131836,46.53898620605469,80.85360717773438,123.15025329589844,253.45803833007812,773.7423706054688,95.21195220947266,21.492919921875,496.0596008300781,37.45112228393555,1763.7218017578125
2020-09-23,14.911846160888672,254.56735229492188,160.84158325195312,61.99983215332031,173.69400024414062,30.14451789855957,131.1583709716797,25.997873306274414,46.02252197265625,81.86808013916016,125.11351013183594,254.78453063964844,769.824462890625,93.7457504272461,22.066652297973633,495.6176452636719,37.495704650878906,1748.3660888671875
2020-09-24,14.193700790405273,245.40780639648438,154.66845703125,62.83444595336914,162.23294067382812,28.455387115478516,126.65373229980469,24.567174911499023,43.52629089355469,78.2497787475586,123.15025329589844,254.13369750976562,761.0420532226562,89.80531311035156,19.830564498901367,478.6256103515625,36.69318389892578,1665.3873291015625
2020-09-25,14.532135009765625,254.70968627929688,157.5363006591797,65.36212921142578,173.743408203125,29.754722595214844,129.06028747558594,25.997873306274414,45.50606155395508,79.19662475585938,124.22112274169922,266.126708984375,784.5164184570312,93.79156494140625,21.73810577392578,506.7164611816406,37.852386474609375,1710.81396484375
2020-09-28,14.89946460723877,262.9200134277344,163.02891540527344,66.33982849121094,181.64756774902344,30.924121856689453,129.4922637939453,26.733667373657227,46.883296966552734,81.15795135498047,125.8274154663086,277.3397216796875,812.7901611328125,98.190185546875,22.091171264648438,512.4623413085938,37.941558837890625,1697.230224609375
2020-09-29,15.272982597351074,269.6590881347656,171.486572265625,66.74520111083984,189.84812927246094,30.83749771118164,130.94236755371094,26.89717674255371,47.485836029052734,79.56861877441406,126.71980285644531,286.7940368652344,804.4647827148438,99.24403381347656,22.998355865478516,502.1983642578125,37.80780029296875,1735.07763671875
2020-09-30,14.84787368774414,263.6318664550781,170.3686065673828,65.29058074951172,184.61163330078125,29.234989166259766,129.553955078125,26.365766525268555,47.19891357421875,78.45269775390625,125.15812683105469,289.8295593261719,806.5543823242188,104.1924819946289,22.517791748046875,491.836181640625,37.495704650878906,1819.5823974609375
2020-10-01,15.062490463256836,267.71331787109375,169.25064086914062,65.55290222167969,188.02029418945312,29.581478118896484,128.5049591064453,26.284013748168945,47.399757385253906,79.2980728149414,128.0137939453125,293.5506591796875,827.580078125,102.45136260986328,22.493274688720703,495.96142578125,37.941558837890625,1812.9381103515625
2020-10-05,15.77857494354248,275.3541259765625,174.06277465820312,65.7198257446289,194.3436279296875,30.447702407836914,131.89883422851562,26.365766525268555,47.916221618652344,80.07584381103516,124.17649841308594,287.77276611328125,827.220947265625,107.53727722167969,22.213762283325195,504.75213623046875,40.661216735839844,1775.582763671875
