Date,BHARTIARTL.NS,RELIANCE.NS,IDEA.NS,TATACOMM.NS,STLTECH.NS,TEJASNET.NS,ONMOBILE.NS,TANLA.NS,ITI.NS,HFCL.NS,GTPL.NS,AKSHOPTFBR.NS
2020-09-15,469.70562744140625,2111.27685546875,11.75,867.6736450195312,154.63436889648438,80.5,44.89374923706055,268.9754333496094,130.85000610351562,15.588472366333008,87.0919418334961,6.599999904632568
2020-09-16,466.02960205078125,2116.466552734375,11.5,844.3956298828125,160.7312469482422,84.44999694824219,46.78400802612305,263.9854431152344,131.4499969482422,15.638116836547852,87.9361343383789,6.400000095367432
2020-09-17,463.3693542480469,2092.976318359375,11.25,841.556884765625,158.7645263671875,80.5,45.69710159301758,253.38516235351562,130.25,15.290602684020996,86.43534851074219,6.349999904632568
2020-09-18,478.41192626953125,2099.303955078125,11.25,803.6117553710938,153.5526580810547,79.94999694824219,45.940956115722656,257.275146484375,130.39999389648438,14.496286392211914,87.65472412109375,6.199999809265137
2020-09-21,452.4864501953125,2053.91650390625,10.399999618530273,773.5680541992188,146.76744079589844,76.0,43.79509353637695,245.0702667236328,124.94999694824219,13.999838829040527,83.85589599609375,5.900000095367432
2020-09-22,455.58203125,2013.2176513671875,10.25,765.1463012695312,143.0306396484375,72.19999694824219,41.649234771728516,244.8271484375,120.9000015258789,14.794156074523926,85.2159652709961,5.699999809265137
2020-09-23,419.6443176269531,2031.1085205078125,9.199999809265137,762.4495239257812,142.7356414794922,71.19999694824219,40.62506866455078,252.65579223632812,122.5999984741211,14.744510650634766,81.93302154541016,5.849999904632568
2020-09-24,405.6174621582031,1985.94873046875,9.100000381469727,740.4489135742188,138.11380004882812,68.19999694824219,42.47831344604492,249.30064392089844,117.55000305175781,14.248062133789062,79.49425506591797,5.800000190734863
2020-09-25,425.30340576171875,2004.6136474609375,10.300000190734863,775.3186645507812,140.86724853515625,71.5999984741211,43.64878463745117,254.4062957763672,120.80000305175781,14.744510650634766,81.1826400756836,5.900000095367432
2020-09-28,429.1728820800781,2017.861083984375,10.350000381469727,814.0680541992188,145.63658142089844,72.5999984741211,43.502471923828125,267.097412109375,129.1999969482422,15.48918342590332,82.40201568603516,6.0
2020-09-29,421.38555908203125,2044.0831298828125,9.800000190734863,801.530029296875,145.93157958984375,75.5,44.67294692993164,280.4206848144531,126.5999984741211,16.333145141601562,81.60472106933594,5.849999904632568
2020-09-30,407.213623046875,2034.3409423828125,9.550000190734863,801.8612670898438,147.55413818359375,72.9000015258789,43.35616683959961,283.1437072753906,124.8499984741211,15.737406730651855,80.9481430053711,5.599999904632568
2020-10-01,418.24163818359375,2026.0555419921875,9.25,793.2975463867188,150.65174865722656,71.8499984741211,42.283233642578125,269.0424499511719,125.0999984741211,15.687762260437012,82.35511016845703,5.550000190734863
2020-10-05,410.59942626953125,2014.1737060546875,9.0,807.9172973632812,152.4217987060547,74.8499984741211,42.42954635620117,268.89654541015625,130.5,17.375686645507812,86.341552734375,5.800000190734863
2020-10-06,412.8243713378906,2012.4892578125,8.800000190734863,807.538818359375,150.84841918945312,77.8499984741211,42.38077926635742,267.7295227050781,128.0,17.276395797729492,103.60047149658203,5.650000095367432
2020-10-07,408.6647033691406,2055.418701171875,8.550000190734863,799.8267822265625,152.17596435546875,78.19999694824219,41.45415115356445,281.1014404296875,128.10000610351562,16.482080459594727,96.51869201660156,5.550000190734863
2020-10-08,410.59942626953125,2038.8021240234375,8.949999809265137,830.2964477539062,150.16004943847656,78.55000305175781,41.063995361328125,284.79693603515625,125.9000015258789,16.233854293823242,109.5097885131836,5.300000190734863
2020-10-09,411.3249206542969,2033.5213623046875,8.899999618530273,813.973388671875,146.42324829101562,75.25,39.698448181152344,278.2325744628906,124.69999694824219,16.631013870239258,109.60358428955078,5.550000190734863
2020-10-12,401.5061340332031,2036.799072265625,8.699999809265137,818.6574096679688,142.19479370117188,72.8499984741211,40.527530670166016,272.9810791015625,122.55000305175781,16.084918975830078,128.83230590820312,5.650000095367432
2020-10-13,401.74798583984375,2076.5419921875,8.550000190734863,815.6293334960938,143.47315979003906,71.69999694824219,42.67339324951172,286.0125732421875,127.0,16.134565353393555,117.81096649169922,5.400000095367432
2020-10-14,399.764892578125,2082.733154296875,8.399999618530273,813.3582763671875,148.78335571289062,69.94999694824219,41.649234771728516,282.0739440917969,122.80000305175781,16.134565353393555,119.31172943115234,5.199999809265137
2020-10-15,386.1733703613281,2008.98388671875,8.0,791.4524536132812,144.0631866455078,68.55000305175781,40.82014846801758,270.258056640625,121.5999984741211,15.98563003540039,114.29351043701172,5.25
2020-10-16,388.54339599609375,1981.0321044921875,8.050000190734863,828.5931396484375,148.3408203125,71.8499984741211,40.28368377685547,279.205078125,123.05000305175781,16.631013870239258,115.93498229980469,5.349999904632568
2020-10-19,384.7223205566406,1981.39599609375,7.949999809265137,869.9920654296875,149.76670837402344,78.5,39.84475326538086,277.2600402832031,122.3499984741211,16.87923812866211,113.77761840820312,5.199999809265137
2020-10-20,391.7840881347656,1962.9134521484375,8.699999809265137,908.4102172851562,147.0624542236328,78.8499984741211,40.13737487792969,277.84356689453125,122.05000305175781,16.581369400024414,110.8229751586914,5.099999904632568
2020-10-21,405.3272705078125,1934.415283203125,8.600000381469727,875.9061889648438,149.2750244140625,84.6500015258789,39.89352798461914,278.670166015625,121.69999694824219,16.531723022460938,111.94855499267578,5.150000095367432
2020-10-22,416.59710693359375,1918.3450927734375,8.899999618530273,875.149169921875,155.71609497070312,88.5999984741211,40.42999267578125,276.1416931152344,121.6500015258789,16.730304718017578,111.66716003417969,5.400000095367432
2020-10-23,420.2247314453125,1923.8990478515625,9.050000190734863,869.613525390625,153.50350952148438,93.0,40.08860397338867,278.670166015625,122.19999694824219,16.730304718017578,110.72917175292969,5.650000095367432
2020-10-26,419.88616943359375,1847.4639892578125,8.899999618530273,913.0941162109375,150.01255798339844,90.80000305175781,40.62506866455078,273.66180419921875,120.0,16.77994728088379,111.62025451660156,5.449999809265137
2020-10-27,419.208984375,1852.3807373046875,8.699999809265137,872.4995727539062,151.24176025390625,92.5999984741211,42.18569564819336,273.51593017578125,119.1500015258789,16.77994728088379,108.7125015258789,5.400000095367432
2020-10-28,437.10528564453125,1831.39404296875,8.699999809265137,861.9961547851562,148.78335571289062,90.19999694824219,41.4053840637207,287.1795349121094,118.3499984741211,16.6806583404541,106.17993927001953,5.5
2020-10-29,436.089599609375,1845.4608154296875,8.350000381469727,843.0709838867188,145.833251953125,89.80000305175781,43.69755554199219,301.5239562988281,117.94999694824219,16.87923812866211,104.96056365966797,5.400000095367432
2020-10-30,419.5959167480469,1870.5902099609375,8.75,883.14501953125,144.8990478515625,89.8499984741211,46.33111572265625,316.1114807128906,118.3499984741211,17.127460479736328,106.97723388671875,5.650000095367432
2020-11-02,442.47418212890625,1709.3890380859375,8.75,905.8553466796875,142.34230041503906,91.0,46.5749626159668,331.91461181640625,116.6500015258789,16.87923812866211,105.47645568847656,5.550000190734863
2020-11-03,439.76556396484375,1684.760498046875,8.550000190734863,915.554443359375,142.24395751953125,89.0,41.99061584472656,348.4957580566406,116.19999694824219,16.77994728088379,109.04080200195312,5.550000190734863
2020-11-04,438.2661437988281,1741.9388427734375,8.399999618530273,906.848876953125,142.4897918701172,87.3499984741211,41.99061584472656,331.0880126953125,114.6500015258789,16.730304718017578,105.33576202392578,5.550000190734863
2020-11-05,442.3774719238281,1779.9969482421875,8.5,916.7845458984375,142.39146423339844,91.6500015258789,42.38077926635742,333.37335205078125,119.75,16.77994728088379,107.07102966308594,5.599999904632568
2020-11-06,435.2189636230469,1847.509521484375,8.600000381469727,941.3400268554688,144.8990478515625,90.9000015258789,41.50292205810547,339.1597900390625,124.75,16.87923812866211,106.50823974609375,5.550000190734863
2020-11-09,456.404296875,1867.13037109375,8.699999809265137,958.9404907226562,146.22657775878906,90.80000305175781,41.4053840637207,349.9544982910156,123.25,16.8295955657959,110.07258605957031,5.550000190734863
2020-11-10,451.1805114746094,1897.9503173828125,8.550000190734863,998.730712890625,145.53823852539062,89.9000015258789,40.72261047363281,343.39013671875,121.5,17.028173446655273,106.08614349365234,5.650000095367432
2020-11-11,462.9823913574219,1818.41943359375,8.449999809265137,952.9317626953125,147.3083038330078,91.55000305175781,40.6738395690918,342.02862548828125,122.80000305175781,16.77994728088379,105.47645568847656,5.900000095367432
2020-11-12,464.19158935546875,1802.759033203125,8.5,936.51416015625,144.0631866455078,90.30000305175781,40.6738395690918,348.64166259765625,126.25,16.730304718017578,105.42955780029297,6.150000095367432
2020-11-13,460.22540283203125,1817.6910400390625,8.699999809265137,957.2371826171875,143.71900939941406,90.69999694824219,40.1861457824707,366.04937744140625,123.3499984741211,16.77994728088379,105.89854431152344,6.449999809265137
2020-11-14,465.78778076171875,1823.06298828125,9.100000381469727,964.99658203125,144.40736389160156,94.75,40.1861457824707,384.3324279785156,123.44999694824219,16.8295955657959,108.2435073852539,6.75
2020-11-17,468.7382507324219,1814.822998046875,9.300000190734863,945.8821411132812,142.6864776611328,99.44999694824219,40.1861457824707,403.5393371582031,123.19999694824219,16.77994728088379,106.32064056396484,6.5
2020-11-18,462.7889099121094,1809.314697265625,9.199999809265137,939.7787475585938,144.70236206054688,104.4000015258789,41.698001861572266,423.67010498046875,126.25,19.013965606689453,116.91988372802734,6.449999809265137
2020-11-19,453.2603454589844,1796.5223388671875,9.25,962.3943481445312,147.50497436523438,108.19999694824219,41.161537170410156,444.8219909667969,124.05000305175781,18.021068572998047,113.59002685546875,6.599999904632568
2020-11-20,467.9159851074219,1729.4652099609375,10.050000190734863,979.0486450195312,146.76744079589844,103.55000305175781,41.063995361328125,467.0436706542969,124.3499984741211,17.772844314575195,115.65360260009766,6.650000095367432
2020-11-23,461.67645263671875,1776.08203125,10.399999618530273,952.837158203125,149.61920166015625,106.19999694824219,41.45415115356445,490.3836669921875,126.30000305175781,18.17000389099121,117.38887023925781,6.650000095367432
2020-11-24,458.7743225097656,1788.2369384765625,10.25,995.608154296875,151.7334442138672,104.94999694824219,45.59956741333008,514.8906860351562,125.75,17.92177963256836,115.04389953613281,6.900000095367432
2020-11-25,448.9555358886719,1773.4415283203125,9.699999809265137,971.3839111328125,150.8975830078125,101.1500015258789,50.1351432800293,540.4674682617188,123.0999984741211,17.971424102783203,111.80784606933594,6.75
2020-11-26,453.1152648925781,1777.8118896484375,9.949999809265137,1012.7828369140625,150.8975830078125,102.9000015258789,55.10963821411133,567.454345703125,123.75,17.92177963256836,112.88652801513672,6.650000095367432
2020-11-27,448.1333312988281,1757.052978515625,9.800000190734863,1004.5029907226562,160.0428924560547,102.8499984741211,57.840736389160156,595.8027954101562,124.19999694824219,18.318937301635742,112.88652801513672,6.650000095367432
2020-12-01,463.8046875,1779.9061279296875,10.0,983.1173706054688,157.87948608398438,107.94999694824219,60.230445861816406,625.561279296875,124.19999694824219,19.361480712890625,112.69893646240234,6.849999904632568
2020-12-02,469.0768127441406,1782.8651123046875,9.899999618530273,994.5673217773438,154.83103942871094,113.30000305175781,57.2555046081543,656.8272705078125,125.3499984741211,22.786972045898438,112.88652801513672,6.800000190734863
2020-12-03,464.239990234375,1788.2369384765625,9.949999809265137,969.4913940429688,156.30609130859375,118.94999694824219,59.25505447387695,689.649169921875,128.3000030517578,21.992652893066406,117.10746765136719,6.849999904632568
2020-12-04,477.6380615234375,1772.485595703125,9.75,959.6975708007812,161.3704376220703,124.8499984741211,56.32887649536133,724.124267578125,126.44999694824219,21.09904670715332,116.96676635742188,7.0
2020-12-07,492.342041015625,1782.9105224609375,9.600000381469727,984.2530517578125,164.46803283691406,131.0500030517578,56.08502960205078,760.3013305664062,131.10000610351562,21.645139694213867,119.31172943115234,7.099999904632568
2020-12-08,487.1666259765625,1815.2783203125,9.550000190734863,979.9474487304688,163.9763641357422,137.60000610351562,53.35393524169922,798.2775268554688,128.14999389648438,21.148691177368164,116.40398406982422,7.800000190734863
2020-12-09,486.6345520019531,1845.50634765625,9.850000381469727,972.7085571289062,166.6806182861328,144.4499969482422,55.69487380981445,838.1500244140625,131.5,21.992652893066406,121.79740142822266,7.949999809265137
2020-12-10,488.6660461425781,1827.34228515625,9.850000381469727,976.3989868164062,162.84548950195312,150.5500030517578,55.69487380981445,880.0162353515625,129.10000610351562,21.545852661132812,124.65824890136719,7.949999809265137
2020-12-11,487.94049072265625,1826.249755859375,10.100000381469727,980.7518310546875,159.30535888671875,143.0500030517578,58.23089599609375,836.0592041015625,127.6500015258789,21.694786071777344,120.29662322998047,8.199999809265137
2020-12-14,486.6345520019531,1813.047607421875,10.050000190734863,975.358154296875,160.58375549316406,135.89999389648438,57.0604248046875,794.290283203125,132.85000610351562,22.4394588470459,117.62336730957031,8.149999618530273
2020-12-15,487.7470397949219,1797.614990234375,9.899999618530273,983.3068237304688,159.5020294189453,129.14999389648438,56.475189208984375,754.6122436523438,131.75,23.87915802001953,116.12258911132812,8.050000190734863
2020-12-16,499.3554382324219,1799.6180419921875,10.0,992.4853515625,161.51792907714844,135.60000610351562,55.451026916503906,716.9277954101562,131.14999389648438,23.77986717224121,116.63847351074219,7.900000095367432
2020-12-17,498.2913513183594,1807.85791015625,9.949999809265137,985.5304565429688,162.25546264648438,139.5,54.18301773071289,681.0911865234375,130.3000030517578,24.07773780822754,115.23149871826172,7.849999904632568
2020-12-18,493.9865417480469,1813.2752685546875,9.850000381469727,945.5036010742188,159.30535888671875,136.35000610351562,56.8653450012207,647.0535888671875,131.10000610351562,24.127378463745117,113.68382263183594,7.699999809265137
2020-12-21,474.8810119628906,1766.0667724609375,9.199999809265137,905.949951171875,158.32199096679688,129.5500030517578,54.03670883178711,614.7179565429688,121.55000305175781,22.73732566833496,108.4780044555664,7.050000190734863
2020-12-22,483.97430419921875,1763.3353271484375,9.5,950.6607055664062,159.55120849609375,123.0999984741211,52.23223114013672,583.9868774414062,121.6500015258789,23.87915802001953,108.29041290283203,6.699999809265137
2020-12-23,490.6491394042969,1769.8453369140625,10.550000190734863,990.6402587890625,167.27064514160156,128.89999389648438,54.280555725097656,613.1619873046875,124.9000015258789,25.76565933227539,117.90475463867188,7.349999904632568
2020-12-24,500.4195861816406,1815.6427001953125,10.100000381469727,1013.3505859375,165.40223693847656,129.9499969482422,54.719482421875,643.795654296875,128.0500030517578,25.219566345214844,120.01522064208984,7.849999904632568
2020-12-28,504.5792236328125,1823.9735107421875,10.399999618530273,1007.7201538085938,165.25473022460938,127.25,57.45058059692383,675.9854125976562,127.75,26.311752319335938,117.85785675048828,7.849999904632568
2020-12-29,503.2732849121094,1811.9095458984375,10.300000190734863,1012.4042358398438,176.1700897216797,124.44999694824219,60.27921676635742,709.7798461914062,126.75,25.864948272705078,116.45087432861328,7.849999904632568
2020-12-30,499.3070983886719,1816.8717041015625,10.199999809265137,1018.0817260742188,185.36456298828125,130.64999389648438,63.25415802001953,689.8435668945312,127.80000305175781,25.41814422607422,116.68537902832031,7.75
2020-12-31,493.06756591796875,1807.5848388671875,10.649999618530273,1041.549072265625,179.21853637695312,137.14999389648438,66.37541198730469,655.3685302734375,126.55000305175781,25.616724014282227,125.50244903564453,7.699999809265137
2021-01-01,498.3397216796875,1809.5877685546875,11.199999809265137,1035.77685546875,180.30023193359375,138.64999389648438,65.25371551513672,667.9137573242188,127.19999694824219,25.716014862060547,128.73849487304688,7.75
2021-01-04,500.22607421875,1812.637939453125,11.899999618530273,1047.557861328125,192.49398803710938,137.0500030517578,63.69308853149414,655.2711791992188,128.6999969482422,26.708911895751953,125.87763214111328,7.550000190734863
2021-01-05,497.22723388671875,1790.1033935546875,11.899999618530273,1053.0933837890625,193.57568359375,139.0500030517578,65.93649291992188,683.7655029296875,127.9000015258789,26.90749168395996,122.68849182128906,7.400000095367432
2021-01-06,508.15850830078125,1742.894775390625,11.850000381469727,1016.331298828125,190.42889404296875,136.3000030517578,62.66892623901367,717.9489135742188,128.3000030517578,26.55997657775879,134.27259826660156,8.100000381469727
2021-01-07,527.45751953125,1740.072265625,11.949999809265137,1021.6303100585938,186.69212341308594,136.5500030517578,60.52306365966797,753.7369995117188,127.0999984741211,27.354293823242188,137.27415466308594,8.899999618530273
2021-01-08,522.6206665039062,1760.603759765625,11.75,1004.2190551757812,188.9047088623047,136.25,59.4989013671875,745.0330810546875,127.30000305175781,29.886180877685547,144.68423461914062,8.600000381469727
2021-01-11,529.2955322265625,1727.4166259765625,11.5,1004.834228515625,186.64295959472656,134.3000030517578,60.132911682128906,737.4475708007812,125.69999694824219,32.96416091918945,150.21835327148438,8.100000381469727
2021-01-12,547.2885131835938,1781.863525390625,12.100000381469727,1052.099853515625,186.0529327392578,132.9499969482422,58.13335037231445,727.2848510742188,129.3000030517578,32.02090835571289,142.05789184570312,8.25
2021-01-13,559.3806762695312,1765.247314453125,12.25,1021.0152587890625,184.47955322265625,130.35000610351562,56.475189208984375,722.3251342773438,133.85000610351562,31.623748779296875,146.84161376953125,8.25
2021-01-14,561.6055908203125,1785.0958251953125,12.300000190734863,1030.0521240234375,184.23370361328125,135.85000610351562,57.0604248046875,705.889892578125,131.5,33.01380157470703,131.88075256347656,8.100000381469727
2021-01-15,582.9844360351562,1764.01806640625,13.649999618530273,1037.1962890625,184.52870178222656,133.3000030517578,56.81657409667969,729.278564453125,128.85000610351562,31.67339324951172,130.56756591796875,8.0
2021-01-18,567.7967529296875,1806.355712890625,13.0,1059.338623046875,181.9719696044922,131.5500030517578,54.719482421875,726.7500610351562,126.3499984741211,29.886180877685547,125.4555435180664,7.650000095367432
2021-01-19,572.97216796875,1835.90087890625,13.300000190734863,1068.375732421875,189.1505584716797,138.10000610351562,55.10963821411133,728.5005493164062,128.25,32.56700134277344,124.61135864257812,7.699999809265137
2021-01-20,576.696533203125,1870.7723388671875,13.350000381469727,994.85107421875,190.0355682373047,137.25,54.96332931518555,758.5508422851562,128.0500030517578,32.02090835571289,129.6295623779297,7.449999809265137
2021-01-21,562.3794555664062,1911.470947265625,12.899999618530273,984.34765625,183.98788452148438,143.14999389648438,54.52440643310547,735.1135864257812,126.55000305175781,31.226591110229492,127.37841796875,7.300000190734863
2021-01-22,558.0263061523438,1866.12890625,12.699999809265137,977.0140991210938,181.08692932128906,141.5,52.67115783691406,712.0653076171875,124.8499984741211,30.63085174560547,124.37686157226562,7.050000190734863
2021-01-25,561.799072265625,1767.2503662109375,11.75,975.4054565429688,171.2532501220703,136.64999389648438,50.18391036987305,679.2919921875,122.3499984741211,29.141508102416992,118.79584503173828,7.0
2021-01-27,552.1737060546875,1725.367919921875,11.600000381469727,929.795654296875,174.3508758544922,138.89999389648438,52.57362365722656,680.7507934570312,121.05000305175781,28.19825553894043,112.60514831542969,6.800000190734863
2021-01-28,552.2705078125,1708.569580078125,11.75,920.3330078125,174.64588928222656,140.4499969482422,55.158409118652344,664.9961547851562,122.3499984741211,30.63085174560547,117.95166015625,7.150000095367432
2021-01-29,535.5349731445312,1677.06689453125,11.199999809265137,951.9381713867188,177.00596618652344,140.14999389648438,55.54856491088867,659.6474609375,121.0999984741211,28.694705963134766,119.31172943115234,7.050000190734863
2021-02-01,560.2512817382812,1725.6412353515625,11.699999809265137,930.3634643554688,177.25180053710938,138.9499969482422,54.18301773071289,654.1528930664062,122.69999694824219,28.247901916503906,127.70670318603516,7.150000095367432
2021-02-02,579.7920532226562,1753.4110107421875,11.850000381469727,928.896728515625,176.90762329101562,137.1999969482422,56.8653450012207,668.2055053710938,128.0,27.50322914123535,127.1908187866211,6.849999904632568
2021-02-03,588.9821166992188,1757.826904296875,12.25,943.137939453125,173.9083709716797,144.0500030517578,59.6939811706543,682.3067016601562,126.75,27.950029373168945,126.39351654052734,7.199999809265137
2021-02-04,581.0013427734375,1752.045166015625,12.149999618530273,995.608154296875,173.31832885742188,151.25,62.66892623901367,684.3490600585938,126.75,26.262109756469727,127.61290740966797,7.099999904632568
2021-02-05,562.1376342773438,1751.54443359375,12.0,981.1302490234375,172.77748107910156,164.6999969482422,66.91188049316406,684.9811401367188,125.5999984741211,26.758556365966797,125.0803451538086,7.0
2021-02-08,577.8089599609375,1776.7650146484375,11.699999809265137,969.2548217773438,180.05441284179688,176.5500030517578,64.27832794189453,685.1270141601562,124.9000015258789,27.205358505249023,120.95320892333984,6.900000095367432
2021-02-09,579.4051513671875,1781.0440673828125,11.949999809265137,991.6810913085938,177.1043243408203,171.5500030517578,62.52261734008789,661.5438842773438,126.0,26.85784339904785,124.00167083740234,6.75
2021-02-10,570.940673828125,1797.5693359375,11.899999618530273,973.3236694335938,175.825927734375,166.14999389648438,60.766910552978516,670.8312377929688,125.5,28.19825553894043,124.23616790771484,6.900000095367432
2021-02-11,578.5829467773438,1871.682861328125,12.899999618530273,973.796875,175.48175048828125,171.89999389648438,69.88683319091797,685.2728881835938,125.4000015258789,27.900386810302734,123.67337799072266,7.099999904632568
2021-02-12,567.1195678710938,1858.844970703125,12.5,959.8394775390625,171.7449493408203,170.5,67.35081481933594,719.5048828125,124.55000305175781,27.75145149230957,125.03343963623047,6.900000095367432
2021-02-15,574.3264770507812,1850.6507568359375,12.100000381469727,941.1034545898438,177.25180053710938,171.0,77.05595397949219,717.1709594726562,121.5999984741211,27.950029373168945,122.03189849853516,6.800000190734863
2021-02-16,574.5682983398438,1875.1427001953125,11.75,994.9931030273438,183.6436767578125,166.6999969482422,92.46714782714844,753.007568359375,121.80000305175781,27.205358505249023,120.85942077636719,6.800000190734863
2021-02-17,574.4716186523438,1896.7667236328125,11.899999618530273,1000.8125610351562,205.1302490234375,182.5500030517578,101.68460083007812,790.6433715820312,134.4499969482422,30.08475685119629,119.26483917236328,7.25
2021-02-18,569.8281860351562,1882.6087646484375,11.550000190734863,998.730712890625,196.62411499023438,200.8000030517578,93.4913101196289,830.175537109375,128.5,30.035112380981445,116.7322769165039,7.050000190734863
2021-02-19,562.3794555664062,1894.080810546875,10.899999618530273,949.0521240234375,204.88441467285156,218.6999969482422,102.65999603271484,844.8602905273438,127.1500015258789,29.091861724853516,117.90475463867188,6.949999809265137
2021-02-22,551.6900634765625,1828.3438720703125,10.75,963.4825439453125,200.50840759277344,207.8000030517578,112.90160369873047,887.0668334960938,124.75,29.48902130126953,116.16948699951172,6.849999904632568
