Date,^BSESN,RELIANCE.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,TCS.NS,KOTAKBANK.NS,ITC.NS,HINDUNILVR.NS,LT.NS,SBIN.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,ASIANPAINT.NS,MARUTI.NS,M&M.NS,HCLTECH.NS,TITAN.NS,SUNPHARMA.NS,BAJAJFINSV.NS,TATASTEEL.NS,ULTRACEMCO.NS,POWERGRID.NS,NTPC.NS,NESTLEIND.NS,TECHM.NS,WIPRO.NS,INDUSINDBK.NS,DRREDDY.NS
2023-08-04,65721.25,2492.2578125,1629.9423828125,946.535400390625,1353.111083984375,3386.286865234375,1836.4871826171875,440.5509948730469,2503.07666015625,2606.4111328125,563.844482421875,951.5156860351562,7112.9921875,880.67431640625,3301.8828125,9381.7861328125,1454.003662109375,1101.4913330078125,2894.92724609375,1128.914306640625,1485.3629150390625,116.64977264404297,8110.05517578125,174.11231994628906,209.17703247070312,2216.580810546875,1141.517333984375,407.97991943359375,1394.1226806640625,5616.29150390625
2023-08-07,65953.4765625,2506.459228515625,1629.0052490234375,951.5581665039062,1367.492919921875,3426.113525390625,1829.5447998046875,440.5025329589844,2525.885498046875,2615.341064453125,558.5336303710938,946.66943359375,7086.57421875,882.4066772460938,3305.19482421875,9434.685546875,1515.80126953125,1107.6995849609375,2895.126953125,1150.57177734375,1507.448974609375,116.50273132324219,8127.25341796875,174.53465270996094,209.17703247070312,2217.054931640625,1149.72509765625,410.2750244140625,1399.710693359375,5597.552734375
2023-08-08,65846.5,2491.36376953125,1627.6734619140625,963.6045532226562,1364.7440185546875,3412.886962890625,1825.9986572265625,438.03326416015625,2522.592041015625,2611.669921875,563.6477661132812,952.1651611328125,7137.767578125,876.4672241210938,3310.18798828125,9453.2607421875,1488.798828125,1098.603515625,2911.722412109375,1138.5289306640625,1514.7943115234375,115.81655883789062,8108.7626953125,173.3146514892578,208.79312133789062,2194.345458984375,1170.851806640625,415.4639587402344,1388.5347900390625,5624.642578125
2023-08-09,65995.8125,2507.7998046875,1628.2652587890625,964.397705078125,1368.8673095703125,3404.921630859375,1829.494873046875,444.1338806152344,2509.172119140625,2630.918701171875,564.287109375,949.2673950195312,7089.7587890625,874.7843017578125,3293.33056640625,9374.5537109375,1523.5941162109375,1101.298828125,2946.25927734375,1142.6424560546875,1515.643798828125,117.82606506347656,8063.431640625,172.4893341064453,209.89683532714844,2193.274658203125,1192.803955078125,416.9108581542969,1392.9853515625,5836.43798828125
2023-08-10,65688.1796875,2518.97216796875,1613.8126220703125,955.87109375,1363.664306640625,3384.861083984375,1798.87841796875,437.4522399902344,2493.933349609375,2622.8818359375,564.1887817382812,939.0252685546875,7108.166015625,865.97412109375,3201.283203125,9309.666015625,1534.166748046875,1091.8177490234375,2978.802978515625,1140.164306640625,1518.4420166015625,117.63002014160156,8054.43505859375,173.52993774414062,208.64915466308594,2170.70361328125,1200.380615234375,417.7590637207031,1414.4964599609375,5816.70458984375
2023-08-11,65322.6484375,2529.598388671875,1596.992431640625,944.7171020507812,1346.7301025390625,3391.449462890625,1789.4886474609375,434.54718017578125,2459.621826171875,2617.9208984375,564.6805419921875,936.477294921875,7025.33203125,865.7254638671875,3149.327880859375,9269.2978515625,1535.208984375,1127.576171875,3007.409423828125,1122.3724365234375,1503.0517578125,117.92410278320312,8085.00390625,175.3240966796875,207.28672790527344,2156.157958984375,1185.4703369140625,412.17095947265625,1381.9083251953125,5788.720703125
2023-08-14,65401.921875,2559.4912109375,1589.1988525390625,951.3599243164062,1368.032958984375,3392.48193359375,1792.1357421875,434.98297119140625,2490.39404296875,2639.15380859375,551.5506591796875,939.2251586914062,6982.994140625,862.244873046875,3166.3828125,9234.427734375,1535.606201171875,1127.1431884765625,3000.830810546875,1124.2557373046875,1481.1156005859375,115.81655883789062,8006.8173828125,175.46762084960938,207.28672790527344,2161.79443359375,1184.79052734375,414.2665100097656,1373.6500244140625,5789.068359375
2023-08-16,65539.421875,2557.405517578125,1584.56201171875,948.3359375,1392.52587890625,3400.8896484375,1784.244384765625,435.9997253417969,2509.5654296875,2670.06103515625,556.025634765625,932.3304443359375,6946.626953125,852.2008666992188,3157.929443359375,9331.4111328125,1559.1834716796875,1133.062744140625,3001.279541015625,1133.572998046875,1468.9232177734375,113.66000366210938,8203.2529296875,178.0153045654297,211.61734008789062,2166.572265625,1192.6583251953125,417.7590637207031,1365.5400390625,5823.365234375
2023-08-17,65151.01953125,2520.51171875,1575.7821044921875,943.5274047851562,1385.7032470703125,3378.616455078125,1763.766845703125,427.04248046875,2500.373046875,2631.811767578125,562.7135009765625,935.8277587890625,6888.66796875,851.9522705078125,3147.251708984375,9287.5751953125,1562.0625,1132.6295166015625,3061.731689453125,1134.712890625,1475.9188232421875,113.7580337524414,8158.96484375,174.89349365234375,209.96295166015625,2138.887939453125,1196.4466552734375,416.661376953125,1359.2103271484375,5846.03125
2023-08-18,64948.66015625,2539.18212890625,1569.3201904296875,942.535888671875,1363.369873046875,3311.108154296875,1748.88330078125,427.6719055175781,2511.678955078125,2621.343994140625,563.5003051757812,942.32275390625,6827.82373046875,851.5047607421875,3127.7744140625,9367.5693359375,1541.364013671875,1129.741943359375,3040.5009765625,1124.9000244140625,1459.2293701171875,113.51297760009766,8166.42041015625,172.955810546875,209.3790283203125,2154.933837890625,1176.0970458984375,410.8238525390625,1356.6387939453125,5839.86767578125
