Date,ULTRACEMCO.NS,SHREECEM.NS,AMBUJACEM.NS,ACC.NS,RAMCOCEM.NS,JKCEMENT.NS,DALBHARAT.NS,BIRLACORPN.NS,JKLAKSHMI.NS,HEIDELBERG.NS,INDIACEM.NS,ORIENTCEM.NS,STARCEMENT.NS,PRSMJOHNSN.NS,SAGCEM.NS,SANGHIIND.NS,NCLIND.NS,DECCANCE.NS,KCP.NS,MANGLMCEM.NS
2022-06-03,5587.611328125,20432.5234375,363.6763610839844,2116.222412109375,623.4752807617188,2119.992919921875,1236.53955078125,905.9884033203125,415.12939453125,168.63917541503906,162.98574829101562,120.71943664550781,89.44999694824219,108.6500015258789,207.78150939941406,36.900001525878906,161.48245239257812,475.3252868652344,109.56841278076172,304.7362060546875
2022-06-06,5491.677734375,19803.548828125,361.6939392089844,2121.33154296875,625.1061401367188,2062.22314453125,1266.0516357421875,866.5057373046875,404.39373779296875,169.60414123535156,164.87918090820312,118.54474639892578,89.05000305175781,108.5,206.54383850097656,36.900001525878906,162.35609436035156,470.8985900878906,107.49830627441406,305.23065185546875
2022-06-07,5465.9482421875,19588.4140625,360.1575622558594,2121.430908203125,602.818115234375,2052.9326171875,1221.68505859375,845.0947875976562,406.83367919921875,166.47947692871094,164.38092041015625,117.91649627685547,88.25,107.6500015258789,206.7913818359375,37.599998474121094,161.77366638183594,466.86541748046875,105.28031158447266,300.9288635253906
2022-06-08,5442.97314453125,19388.76953125,359.8601989746094,2118.603271484375,604.7948608398438,2085.400146484375,1253.22021484375,841.4608154296875,406.4432678222656,168.22561645507812,163.18505859375,118.97967529296875,88.6500015258789,109.0999984741211,200.2069091796875,37.5,163.42391967773438,463.66839599609375,105.42817687988281,306.86236572265625
2022-06-09,5393.82568359375,19006.861328125,362.0904235839844,2121.182861328125,608.84716796875,2107.193603515625,1277.45166015625,844.5054931640625,410.83514404296875,168.0418243408203,162.98574829101562,119.36630249023438,89.25,108.94999694824219,199.11778259277344,37.20000076293945,167.306884765625,468.14422607421875,105.57604217529297,305.4778747558594
2022-06-10,5422.50732421875,18987.90234375,361.9417419433594,2118.50390625,603.95458984375,2125.42919921875,1271.5789794921875,844.5546264648438,408.63922119140625,166.34164428710938,161.39126586914062,117.77152252197266,88.5,109.0,199.662353515625,36.79999923706055,165.80223083496094,464.30780029296875,107.00541687011719,303.3022766113281
2022-06-13,5270.095703125,18945.130859375,359.5133056640625,2104.4658203125,589.5736083984375,2079.865478515625,1244.63330078125,832.3267822265625,397.6106872558594,163.81434631347656,157.40505981445312,112.02068328857422,86.8499984741211,106.9000015258789,197.7810821533203,35.45000076293945,160.60877990722656,449.25714111328125,105.03387451171875,294.1547546386719
2022-06-14,5341.3818359375,19017.6015625,356.3909606933594,2099.35693359375,584.7799682617188,2112.086181640625,1268.5684814453125,830.2151489257812,389.9981689453125,163.63055419921875,158.35177612304688,109.70100402832031,87.05000305175781,106.1500015258789,195.99880981445312,36.0,161.9678192138672,450.3883972167969,102.22442626953125,295.9842529296875
2022-06-15,5366.52099609375,19121.900390625,358.7698974609375,2105.854736328125,599.3587036132812,2096.9638671875,1264.17626953125,868.3718872070312,391.413330078125,163.5845947265625,159.24868774414062,109.45938110351562,86.6500015258789,105.75,195.15721130371094,35.79999923706055,162.501708984375,453.04437255859375,106.06892395019531,289.9023742675781
2022-06-16,5220.01416015625,18525.55078125,356.2422790527344,2067.7587890625,578.6025390625,2066.0283203125,1236.0955810546875,837.9741821289062,380.18963623046875,159.44903564453125,152.87075805664062,102.93531036376953,82.94999694824219,101.30000305175781,169.06692504882812,34.349998474121094,160.36607360839844,449.79815673828125,102.91446685791016,264.9815673828125
2022-06-17,5094.11962890625,17866.08203125,354.2102966308594,2038.83935546875,576.131591796875,2016.4124755859375,1243.05419921875,827.0722045898438,380.7264404296875,156.92173767089844,152.82093811035156,100.32568359375,85.05000305175781,100.4000015258789,172.58192443847656,34.099998474121094,156.3860626220703,442.322021484375,103.25948333740234,260.2347412109375
2022-06-20,5247.61279296875,18230.6640625,354.16070556640625,2044.0972900390625,590.4137573242188,2026.9384765625,1237.1319580078125,818.3310546875,395.07318115234375,152.51046752929688,149.53231811523438,93.84993743896484,84.69999694824219,99.05000305175781,155.60096740722656,33.400001525878906,152.45455932617188,416.2538757324219,101.73153686523438,243.02749633789062
2022-06-21,5331.837890625,18366.650390625,355.7466735839844,2069.742919921875,595.2568969726562,2024.1710205078125,1241.8695068359375,835.7643432617188,404.4425354003906,152.51046752929688,155.4617919921875,98.63426208496094,85.0999984741211,104.5,173.2255096435547,34.70000076293945,158.76437377929688,427.320556640625,104.19596099853516,255.537353515625
