Date,DMART.NS,FRETAIL.NS,ABFRL.NS,VMART.NS,TRENT.NS,SHOPERSTOP.NS,FLFL.NS,SPENCERS.NS,FCONSUMER.NS,FEL.NS,FMNL.NS,FSC.NS,ARVINDFASN.NS,CANTABIL.NS,KKCL.NS,SORILINFRA.NS,TCNSBRANDS.NS,V2RETAIL.NS,ZODIACLOTH.NS
2023-08-25,3534.60009765625,3.049999952316284,213.5500030517578,2176.75,2012.619140625,709.0499877929688,4.849999904632568,60.150001525878906,0.550000011920929,0.8500000238418579,5.949999809265137,9.449999809265137,303.1161804199219,202.4091796875,704.3086547851562,,409.70001220703125,151.60000610351562,111.4000015258789
2023-08-28,3592.89990234375,2.9000000953674316,217.39999389648438,2135.25,2004.374755859375,722.4500122070312,4.599999904632568,60.45000076293945,0.6000000238418579,0.800000011920929,5.949999809265137,9.600000381469727,301.873291015625,206.51356506347656,703.2613525390625,,404.25,148.75,110.94999694824219
2023-08-29,3664.35009765625,2.9000000953674316,215.1999969482422,2144.35009765625,2047.89501953125,718.4000244140625,4.599999904632568,60.150001525878906,0.6499999761581421,0.800000011920929,6.0,9.600000381469727,318.1800231933594,207.9082489013672,699.1222534179688,,401.1000061035156,145.8000030517578,111.5
2023-08-30,3736.300048828125,2.9000000953674316,221.35000610351562,2172.050048828125,2061.135986328125,718.0999755859375,4.599999904632568,62.25,0.699999988079071,0.800000011920929,6.099999904632568,9.550000190734863,317.8817138671875,206.69287109375,689.9960327148438,,414.70001220703125,144.5500030517578,116.94999694824219
2023-08-31,3720.39990234375,2.9000000953674316,219.5500030517578,2229.39990234375,2047.195556640625,728.7999877929688,4.599999904632568,61.45000076293945,0.75,0.800000011920929,6.150000095367432,9.649999618530273,320.0195007324219,204.56100463867188,685.5576782226562,,378.5,143.0,114.6500015258789
2023-09-01,3761.050048828125,3.0,218.35000610351562,2254.699951171875,2061.685546875,724.5999755859375,4.400000095367432,61.400001525878906,0.800000011920929,0.8500000238418579,6.75,10.100000381469727,322.6127624511719,203.56478881835938,671.4944458007812,,369.70001220703125,145.85000610351562,115.0
2023-09-04,3755.75,3.1500000953674316,219.60000610351562,2228.10009765625,2030.0072021484375,726.0499877929688,4.199999809265137,65.1500015258789,0.8500000238418579,0.8999999761581421,7.050000190734863,10.600000381469727,323.211181640625,206.1150665283203,680.072021484375,,370.45001220703125,145.75,114.55000305175781
2023-09-05,3776.89990234375,3.299999952316284,230.89999389648438,2195.64990234375,2062.284912109375,729.6500244140625,4.349999904632568,65.0,0.8999999761581421,0.949999988079071,6.849999904632568,11.100000381469727,328.4974670410156,203.60464477539062,667.704345703125,,387.3999938964844,142.85000610351562,113.9000015258789
2023-09-06,3796.800048828125,3.450000047683716,230.35000610351562,2175.800048828125,2066.08251953125,716.7999877929688,4.550000190734863,70.05000305175781,0.8500000238418579,1.0,6.699999809265137,11.649999618530273,330.6917724609375,206.61318969726562,666.208251953125,,386.04998779296875,140.0,114.0999984741211
2023-09-07,3785.10009765625,3.5999999046325684,231.5,2156.85009765625,2086.318603515625,711.4500122070312,4.75,72.6500015258789,0.8999999761581421,1.0499999523162842,6.550000190734863,12.199999809265137,326.7021179199219,206.25454711914062,656.234375,,389.70001220703125,137.89999389648438,119.6500015258789
2023-09-08,3782.39990234375,3.450000047683716,229.35000610351562,2226.35009765625,2085.119384765625,715.0,4.650000095367432,71.6500015258789,0.949999988079071,1.100000023841858,6.400000095367432,12.800000190734863,336.1775207519531,204.9694366455078,668.3027954101562,,384.6499938964844,137.5,123.5999984741211
2023-09-11,3810.75,3.299999952316284,233.3000030517578,2233.699951171875,2084.31982421875,716.6500244140625,4.5,70.69999694824219,0.949999988079071,1.100000023841858,6.099999904632568,12.800000190734863,334.0331115722656,206.65304565429688,696.3295288085938,,387.75,144.35000610351562,121.6500015258789
2023-09-12,3753.25,3.200000047683716,223.10000610351562,2167.949951171875,2055.9892578125,707.3499755859375,4.449999809265137,65.6500015258789,0.8999999761581421,1.100000023841858,6.0,12.800000190734863,320.6179504394531,217.74081420898438,681.5680541992188,,372.54998779296875,137.60000610351562,112.55000305175781
2023-09-13,3813.699951171875,3.3499999046325684,223.25,2145.449951171875,2063.98388671875,692.1500244140625,4.5,70.44999694824219,0.8500000238418579,1.100000023841858,6.0,12.800000190734863,329.4949035644531,220.1914825439453,668.3526611328125,,375.5,144.4499969482422,114.5999984741211
2023-09-14,3808.050048828125,3.5,227.25,2140.699951171875,2057.088623046875,709.75,4.5,69.94999694824219,0.8500000238418579,1.100000023841858,6.099999904632568,12.800000190734863,327.05120849609375,227.73277282714844,674.3369750976562,,381.6000061035156,151.64999389648438,116.30000305175781
